"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000167986",0,0.56796289536167,0.659,0.461,0,"Retinal rod cells","DDB1"
"ENSG00000162992",0,0.562656321971615,0.703,0.47,0,"Retinal rod cells","NEUROD1"
"ENSG00000158445",0,0.519435625949769,0.614,0.436,0,"Retinal rod cells","KCNB1"
"ENSG00000149926",0,0.498670346762316,0.611,0.43,0,"Retinal rod cells","TLCD3B"
"ENSG00000105392",0,0.489444680559085,0.635,0.469,0,"Retinal rod cells","CRX"
"ENSG00000109103",0,0.468516397836972,0.994,0.83,0,"Retinal rod cells","UNC119"
"ENSG00000128272",0,0.467701017742122,0.661,0.516,0,"Retinal rod cells","ATF4"
"ENSG00000135541",0,0.460469226070965,0.719,0.569,0,"Retinal rod cells","AHI1"
"ENSG00000205581",0,0.447185343083212,0.986,0.856,0,"Retinal rod cells","HMGN1"
"ENSG00000109107",0,0.446395299422341,0.769,0.606,0,"Retinal rod cells","ALDOC"
"ENSG00000127914",0,0.373449473316726,0.838,0.692,0,"Retinal rod cells","AKAP9"
"ENSG00000111674",0,0.353320808767942,0.882,0.742,0,"Retinal rod cells","ENO2"
"ENSG00000176406",0,0.348221041104995,0.822,0.716,0,"Retinal rod cells","RIMS2"
"ENSG00000080824",0,0.335546421893096,0.947,0.856,0,"Retinal rod cells","HSP90AA1"
"ENSG00000117450",0,0.294237496716906,0.749,0.675,0,"Retinal rod cells","PRDX1"
"ENSG00000065978",0,0.253235921375798,0.931,0.861,0,"Retinal rod cells","YBX1"
"ENSG00000155755",1.13692942493251E-301,0.576654246506797,0.532,0.353,4.22107787594692E-297,"Retinal rod cells","TMEM237"
"ENSG00000173890",1.03737911366917E-300,0.672907732636046,0.477,0.266,3.85147743531954E-296,"Retinal rod cells","GPR160"
"ENSG00000188229",1.4482102508835E-299,0.307958931522464,0.706,0.62,5.37677019845516E-295,"Retinal rod cells","TUBB4B"
"ENSG00000166569",8.98576456869877E-293,0.464653328757398,0.727,0.511,3.33614481142079E-288,"Retinal rod cells","CPLX4"
"ENSG00000149483",1.47282979245751E-286,0.656272441973472,0.476,0.279,5.46817517045698E-282,"Retinal rod cells","TMEM138"
"ENSG00000277734",2.79887070197223E-284,0.588045027303639,0.518,0.322,1.03913672552123E-279,"Retinal rod cells","TRAC"
"ENSG00000215861",3.54563287310234E-267,0.703466193701503,0.447,0.245,1.3163871167967E-262,"Retinal rod cells",""
"ENSG00000182093",7.26413876780907E-262,0.345615403692443,0.616,0.528,2.69695680032447E-257,"Retinal rod cells","GET1"
"ENSG00000081148",3.76436633661652E-261,0.567264008292085,0.567,0.34,1.39759628979561E-256,"Retinal rod cells","IMPG2"
"ENSG00000090097",8.97441452964192E-257,0.26920942799042,0.729,0.649,3.33193088242016E-252,"Retinal rod cells","PCBP4"
"ENSG00000245750",2.43762185475631E-249,0.734766757459856,0.393,0.186,9.05015866015376E-245,"Retinal rod cells","DRAIC"
"ENSG00000100744",6.27865993835797E-247,0.547382077196658,0.496,0.337,2.33107807531416E-242,"Retinal rod cells","GSKIP"
"ENSG00000102104",2.24247987939574E-245,0.565935730489987,0.549,0.328,8.32565504823255E-241,"Retinal rod cells","RS1"
"ENSG00000122477",2.4191180627771E-242,0.531942810144295,0.513,0.353,8.98145963167254E-238,"Retinal rod cells","LRRC39"
"ENSG00000237751",3.25392286058687E-238,0.704667215502949,0.394,0.206,1.20808394045009E-233,"Retinal rod cells","LINC01143"
"ENSG00000062650",1.70205125062548E-233,0.511073850488862,0.505,0.369,6.31920567819724E-229,"Retinal rod cells","WAPL"
"ENSG00000133640",1.17519401957407E-232,0.606457045299154,0.463,0.294,4.36314283647266E-228,"Retinal rod cells","LRRIQ1"
"ENSG00000140943",9.78730495151239E-230,0.508072432649263,0.503,0.368,3.63373270934801E-225,"Retinal rod cells","MBTPS1"
"ENSG00000180483",2.0030612231347E-229,0.597185750042312,0.466,0.289,7.43676540313219E-225,"Retinal rod cells","DEFB119"
"ENSG00000198691",5.11756703888961E-228,0.582827444000214,0.462,0.292,1.89999911452854E-223,"Retinal rod cells","ABCA4"
"ENSG00000169813",1.52709964957402E-227,0.447122389066107,0.529,0.414,5.66966286897347E-223,"Retinal rod cells","HNRNPF"
"ENSG00000251128",1.58899317550567E-226,0.61551635286484,0.435,0.255,5.89945496269989E-222,"Retinal rod cells","WWC2-AS1"
"ENSG00000227877",8.10364477183438E-223,0.701499005213716,0.359,0.167,3.00864019443895E-218,"Retinal rod cells","MRLN"
"ENSG00000203756",4.88908048552887E-221,0.6461463721974,0.399,0.222,1.8151689118623E-216,"Retinal rod cells","TMEM244"
"ENSG00000047617",2.46380790268546E-219,0.617154593671238,0.411,0.238,9.14737960030029E-215,"Retinal rod cells","ANO2"
"ENSG00000154556",2.24846774718991E-202,0.341013328432925,0.607,0.512,8.34788620499198E-198,"Retinal rod cells","SORBS2"
"ENSG00000108387",9.89325482258213E-201,0.300108579601927,0.684,0.581,3.67306871798007E-196,"Retinal rod cells","SEPTIN4"
"ENSG00000248757",2.44305805866833E-190,0.720682170116483,0.297,0.125,9.07034165441791E-186,"Retinal rod cells","LINC02115"
"ENSG00000077585",1.87688855469693E-187,0.492459299427127,0.466,0.323,6.96832413702328E-183,"Retinal rod cells","GPR137B"
"ENSG00000140416",8.81942342498567E-187,0.446531818899109,0.497,0.384,3.27438733499443E-182,"Retinal rod cells","TPM1"
"ENSG00000162073",1.92177490135164E-175,0.535232406886457,0.42,0.28,7.13497367624824E-171,"Retinal rod cells","PAQR4"
"ENSG00000105499",4.34673840866033E-175,0.465948415860844,0.467,0.341,1.61381356898332E-170,"Retinal rod cells","PLA2G4C"
"ENSG00000177359",1.79791818607778E-173,0.618685362854917,0.356,0.196,6.67513084945098E-169,"Retinal rod cells",""
"ENSG00000197580",8.64178577423063E-171,0.528242386071238,0.433,0.3,3.20843580439861E-166,"Retinal rod cells","BCO2"
"ENSG00000163629",1.96418086750385E-169,0.53800936115878,0.407,0.268,7.29241430678154E-165,"Retinal rod cells","PTPN13"
"ENSG00000241570",8.5783625169503E-161,0.48727392717763,0.427,0.307,3.18488865166814E-156,"Retinal rod cells","PAQR9-AS1"
"ENSG00000135090",3.62575962529923E-160,0.359058744448277,0.51,0.435,1.34613577608485E-155,"Retinal rod cells","TAOK3"
"ENSG00000170606",1.97984389754918E-157,0.442173833290119,0.459,0.356,7.35056643843083E-153,"Retinal rod cells","HSPA4"
"ENSG00000141934",4.42509576830157E-157,0.608673753693287,0.302,0.15,1.64290530589732E-152,"Retinal rod cells","PLPP2"
"ENSG00000226770",1.44453885426927E-153,0.51596380526742,0.394,0.258,5.36313940424551E-149,"Retinal rod cells","LINC03012"
"ENSG00000104341",1.4600992386969E-151,0.315729308927393,0.567,0.48,5.42091044350997E-147,"Retinal rod cells","LAPTM4B"
"ENSG00000165724",8.42621598024898E-148,0.556249938104011,0.363,0.231,3.12840120698704E-143,"Retinal rod cells","ZMYND19"
"ENSG00000261126",3.72205534815528E-137,0.591048545223888,0.289,0.152,1.38188748910961E-132,"Retinal rod cells","RBFADN"
"ENSG00000174485",6.62541859695403E-132,0.468923569062483,0.411,0.309,2.45981916249112E-127,"Retinal rod cells","DENND4A"
"ENSG00000118473",1.80449690408233E-130,0.282300660813672,0.535,0.49,6.69955565578648E-126,"Retinal rod cells","SGIP1"
"ENSG00000164104",1.62698339116513E-128,0.255422344257477,0.548,0.517,6.04050123637877E-124,"Retinal rod cells","HMGB2"
"ENSG00000131389",6.95417249690905E-128,0.338968872548285,0.499,0.412,2.58187562292742E-123,"Retinal rod cells","SLC6A6"
"ENSG00000169393",9.30804770698851E-128,0.558138366680896,0.3,0.168,3.45579887217363E-123,"Retinal rod cells","ELSPBP1"
"ENSG00000184489",2.02091794861576E-127,0.297444003231428,0.51,0.463,7.50306206782575E-123,"Retinal rod cells","PTP4A3"
"ENSG00000169379",9.4609159900797E-127,0.464476759490576,0.382,0.272,3.51255427963689E-122,"Retinal rod cells","ARL13B"
"ENSG00000081189",6.96200453717326E-125,0.366679711310371,0.478,0.379,2.58478342451632E-120,"Retinal rod cells","MEF2C"
"ENSG00000178104",4.16572566554549E-115,0.400400571469044,0.415,0.332,1.54660896784707E-110,"Retinal rod cells","PDE4DIP"
"ENSG00000149328",1.7211452259178E-113,0.553966588437519,0.274,0.155,6.39009588026503E-109,"Retinal rod cells","GLB1L2"
"ENSG00000007062",2.92117699416864E-112,0.406807138688086,0.415,0.308,1.08454538262499E-107,"Retinal rod cells","PROM1"
"ENSG00000154978",2.63637012661314E-103,0.327692247710332,0.455,0.391,9.78805136907661E-99,"Retinal rod cells","VOPP1"
"ENSG00000250592",6.37882247604156E-103,0.398344655515087,0.418,0.304,2.36826542067995E-98,"Retinal rod cells",""
"ENSG00000136943",8.10156125402779E-100,0.523490961415383,0.252,0.141,3.0078666467829E-95,"Retinal rod cells","CTSV"
"ENSG00000047579",5.63997293482754E-97,0.317993033186462,0.447,0.382,2.09395275151342E-92,"Retinal rod cells","DTNBP1"
"ENSG00000271383",8.98548180850671E-94,0.451960738510046,0.351,0.261,3.33603983104429E-89,"Retinal rod cells","NBPF19"
"ENSG00000167615",1.68935285938429E-93,0.313462055136847,0.468,0.427,6.27206036103606E-89,"Retinal rod cells","LENG8"
"ENSG00000066855",4.52334014066174E-91,0.382911141013255,0.385,0.309,1.67938049402348E-86,"Retinal rod cells","MTFR1"
"ENSG00000205325",3.16093285770359E-85,0.47241117300723,0.273,0.176,1.17355954207961E-80,"Retinal rod cells",""
"ENSG00000151491",5.63437594380804E-85,0.434588128327182,0.31,0.222,2.09187475665761E-80,"Retinal rod cells","EPS8"
"ENSG00000160216",1.987766794704E-83,0.373359677079279,0.376,0.308,7.37998177869753E-79,"Retinal rod cells","AGPAT3"
"ENSG00000131558",1.39095156561145E-82,0.44068274297313,0.328,0.247,5.16418587764561E-78,"Retinal rod cells","EXOC4"
"ENSG00000132646",1.25143154011118E-81,0.36608763087962,0.37,0.301,4.64618987897076E-77,"Retinal rod cells","PCNA"
"ENSG00000165704",2.99920003031129E-81,0.282602972650294,0.434,0.397,1.11351299525367E-76,"Retinal rod cells","HPRT1"
"ENSG00000254986",1.49073339184987E-80,0.450763362182088,0.275,0.183,5.53464586392102E-76,"Retinal rod cells","DPP3"
"ENSG00000101265",6.75332084747308E-78,0.413511695577009,0.309,0.223,2.50730543104133E-73,"Retinal rod cells","RASSF2"
"ENSG00000117139",8.63771860076066E-78,0.324413062279307,0.396,0.336,3.20692578490441E-73,"Retinal rod cells","KDM5B"
"ENSG00000119862",6.08278093332549E-77,0.340713035532385,0.378,0.316,2.25835407711575E-72,"Retinal rod cells","LGALSL"
"ENSG00000181264",8.98761762814357E-75,0.376367376409248,0.341,0.271,3.33683279680086E-70,"Retinal rod cells","TLCD5"
"ENSG00000167612",9.83927838110636E-72,0.405143935521709,0.305,0.225,3.65302888455336E-67,"Retinal rod cells","ANKRD33"
"ENSG00000134222",2.90966600502452E-71,0.454247042823322,0.25,0.163,1.08027169768545E-66,"Retinal rod cells","PSRC1"
"ENSG00000125746",1.41204127540967E-67,0.429712436491151,0.288,0.211,5.24248564321348E-63,"Retinal rod cells","EML2"
"ENSG00000138449",4.23595618428924E-67,0.413564294649484,0.266,0.185,1.57268345254107E-62,"Retinal rod cells","SLC40A1"
"ENSG00000140859",5.42057827249449E-67,0.449226811346527,0.268,0.19,2.01249809522903E-62,"Retinal rod cells","KIFC3"
"ENSG00000135931",2.8211598091358E-64,0.344415649189189,0.343,0.279,1.04741200233785E-59,"Retinal rod cells","ARMC9"
"ENSG00000155380",4.2587644414803E-61,0.354895487263854,0.322,0.258,1.58115147418839E-56,"Retinal rod cells","SLC16A1"
"ENSG00000181666",2.31296624811662E-60,0.270330617806988,0.405,0.376,8.58734978938259E-56,"Retinal rod cells","ZNF875"
"ENSG00000145416",1.16960520608882E-57,0.329814083586311,0.341,0.288,4.34239324864595E-53,"Retinal rod cells","MARCHF1"
"ENSG00000142655",1.17649268762751E-55,0.389832641103704,0.283,0.221,4.36796440135466E-51,"Retinal rod cells","PEX14"
"ENSG00000178053",1.8167849641919E-52,0.28961685250555,0.355,0.317,6.74517753655528E-48,"Retinal rod cells","MLF1"
"ENSG00000116729",8.73014986578253E-51,0.336244878233883,0.284,0.22,3.24124274066908E-46,"Retinal rod cells","WLS"
"ENSG00000130559",2.03395579752612E-50,0.319642560849152,0.33,0.283,7.55146768947523E-46,"Retinal rod cells","CAMSAP1"
"ENSG00000169989",4.29947120042257E-47,0.340240063779653,0.283,0.229,1.59626467258089E-42,"Retinal rod cells","TIGD4"
"ENSG00000150593",4.3567428204667E-46,0.263997542977797,0.371,0.346,1.61752790695467E-41,"Retinal rod cells","PDCD4"
"ENSG00000221823",7.05383536770612E-46,0.362368057051042,0.28,0.228,2.61887745696825E-41,"Retinal rod cells","PPP3R1"
"ENSG00000140983",9.36610371198814E-44,0.26398492146262,0.379,0.363,3.47735332514984E-39,"Retinal rod cells","RHOT2"
"ENSG00000130940",9.62745317740832E-42,0.337459066628795,0.263,0.212,3.57438454117639E-37,"Retinal rod cells","CASZ1"
"ENSG00000082212",2.12254232468677E-36,0.301348771824771,0.297,0.264,7.88036288886456E-32,"Retinal rod cells","ME2"
"ENSG00000188107",7.8273519743628E-34,0.329498449337119,0.251,0.206,2.90606096752168E-29,"Retinal rod cells","EYS"
"ENSG00000082438",2.63982694395364E-33,0.255967880444138,0.326,0.298,9.80088549481668E-29,"Retinal rod cells","COBLL1"
"ENSG00000170832",3.72148321734659E-33,0.332449237571407,0.267,0.23,1.38167507410427E-28,"Retinal rod cells","USP32"
"ENSG00000198276",1.44175617065473E-32,0.28405056332416,0.299,0.269,5.35280813478981E-28,"Retinal rod cells","UCKL1"
"ENSG00000115946",2.69638511110654E-28,0.297294789001673,0.263,0.233,1.00108690020053E-23,"Retinal rod cells","PNO1"
"ENSG00000153395",2.58264519589297E-27,0.280633970422609,0.288,0.262,9.58858681879185E-23,"Retinal rod cells","LPCAT1"
"ENSG00000213889",2.85240950178868E-27,0.297092435044862,0.263,0.234,1.05901407572908E-22,"Retinal rod cells","PPM1N"
"ENSG00000163431",3.20214874831634E-25,0.276626319299604,0.251,0.218,1.18886176578741E-20,"Retinal rod cells","LMOD1"
"ENSG00000113966",4.16348159606532E-25,0.288553622884167,0.254,0.226,1.54577581217117E-20,"Retinal rod cells","ARL6"
"ENSG00000156313",2.31161301034874E-23,0.262009427263215,0.281,0.262,8.58232562352178E-19,"Retinal rod cells","RPGR"
"ENSG00000164219",5.78345545607861E-23,0.269566228715832,0.27,0.249,2.1472235071783E-18,"Retinal rod cells","PGGT1B"
"ENSG00000265808",5.74926882025872E-22,0.276508429114401,0.257,0.23,2.13453103489745E-17,"Retinal rod cells","SEC22B"
"ENSG00000162998",0,2.21748354458028,0.927,0.072,0,"Mueller cells","FRZB"
"ENSG00000091513",0,2.19084682328993,0.928,0.1,0,"Mueller cells","TF"
"ENSG00000156076",0,2.18345200107933,0.887,0.045,0,"Mueller cells","WIF1"
"ENSG00000107317",0,2.17945241520708,0.93,0.075,0,"Mueller cells","PTGDS"
"ENSG00000118785",0,2.15625123677904,0.881,0.062,0,"Mueller cells","SPP1"
"ENSG00000140522",0,2.14943347448847,0.913,0.062,0,"Mueller cells","RLBP1"
"ENSG00000130203",0,2.1322366124016,0.95,0.113,0,"Mueller cells","APOE"
"ENSG00000120885",0,2.12384217916342,0.966,0.146,0,"Mueller cells","CLU"
"ENSG00000166426",0,2.11223895968557,0.951,0.103,0,"Mueller cells","CRABP1"
"ENSG00000050165",0,2.06493302056852,0.884,0.062,0,"Mueller cells","DKK3"
"ENSG00000125462",0,2.04516409564385,0.922,0.078,0,"Mueller cells","MIR9-1HG"
"ENSG00000026025",0,2.04274625704728,0.948,0.118,0,"Mueller cells","VIM"
"ENSG00000047457",0,2.03190562640972,0.776,0.018,0,"Mueller cells","CP"
"ENSG00000148604",0,2.03065904192981,0.848,0.049,0,"Mueller cells","RGR"
"ENSG00000114315",0,2.02139823574105,0.799,0.034,0,"Mueller cells","HES1"
"ENSG00000237949",0,1.99894068732411,0.881,0.061,0,"Mueller cells","LINC00844"
"ENSG00000186439",0,1.9899731085345,0.795,0.021,0,"Mueller cells","TRDN"
"ENSG00000109846",0,1.98474722418184,0.887,0.061,0,"Mueller cells","CRYAB"
"ENSG00000135821",0,1.97411848890872,0.957,0.163,0,"Mueller cells","GLUL"
"ENSG00000198417",0,1.93732680031907,0.856,0.058,0,"Mueller cells","MT1F"
"ENSG00000166925",0,1.92934098053894,0.828,0.045,0,"Mueller cells","TSC22D4"
"ENSG00000164434",0,1.92326707350489,0.85,0.071,0,"Mueller cells","FABP7"
"ENSG00000187193",0,1.89874073610301,0.922,0.113,0,"Mueller cells","MT1X"
"ENSG00000125148",0,1.89482446561264,0.935,0.149,0,"Mueller cells","MT2A"
"ENSG00000211445",0,1.87498378456382,0.968,0.242,0,"Mueller cells","GPX3"
"ENSG00000106538",0,1.8732002809517,0.796,0.03,0,"Mueller cells","RARRES2"
"ENSG00000125144",0,1.86269992326756,0.783,0.064,0,"Mueller cells","MT1G"
"ENSG00000250722",0,1.85303640013232,0.81,0.048,0,"Mueller cells","SELENOP"
"ENSG00000205364",0,1.79586233575658,0.743,0.028,0,"Mueller cells","MT1M"
"ENSG00000148671",0,1.75807220985765,0.746,0.044,0,"Mueller cells","ADIRF"
"ENSG00000146250",0,1.74097915989342,0.675,0.01,0,"Mueller cells","PRSS35"
"ENSG00000105954",0,1.73662388578378,0.671,0.044,0,"Mueller cells","NPVF"
"ENSG00000169715",0,1.71851646279724,0.901,0.161,0,"Mueller cells","MT1E"
"ENSG00000163331",0,1.7103684930844,0.74,0.038,0,"Mueller cells","DAPL1"
"ENSG00000165795",0,1.70333190286572,0.741,0.039,0,"Mueller cells","NDRG2"
"ENSG00000117519",0,1.69304595231352,0.725,0.042,0,"Mueller cells","CNN3"
"ENSG00000155366",0,1.68871334523607,0.719,0.033,0,"Mueller cells","RHOC"
"ENSG00000131016",0,1.68808342857947,0.711,0.031,0,"Mueller cells","AKAP12"
"ENSG00000079215",0,1.6721491943362,0.658,0.017,0,"Mueller cells","SLC1A3"
"ENSG00000089356",0,1.64420427316786,0.667,0.019,0,"Mueller cells","FXYD3"
"ENSG00000104267",0,1.63304919610631,0.899,0.188,0,"Mueller cells","CA2"
"ENSG00000105894",0,1.61574359100536,0.691,0.034,0,"Mueller cells","PTN"
"ENSG00000145721",0,1.61098179268554,0.66,0.017,0,"Mueller cells","LIX1"
"ENSG00000175183",0,1.59138970771495,0.66,0.029,0,"Mueller cells","CSRP2"
"ENSG00000117525",0,1.58960140081841,0.667,0.035,0,"Mueller cells","F3"
"ENSG00000179604",0,1.58929857203908,0.689,0.041,0,"Mueller cells","CDC42EP4"
"ENSG00000175130",0,1.57892847624165,0.72,0.055,0,"Mueller cells","MARCKSL1"
"ENSG00000137285",0,1.57636143437784,0.726,0.065,0,"Mueller cells","TUBB2B"
"ENSG00000189171",0,1.57554811036102,0.675,0.031,0,"Mueller cells","S100A13"
"ENSG00000115738",0,1.57325567569331,0.705,0.064,0,"Mueller cells","ID2"
"ENSG00000174021",0,1.54138497843113,0.71,0.052,0,"Mueller cells","GNG5"
"ENSG00000170775",0,1.52932818857002,0.662,0.046,0,"Mueller cells","GPR37"
"ENSG00000137463",0,1.52028986169627,0.843,0.134,0,"Mueller cells","MGARP"
"ENSG00000007372",0,1.49832634228405,0.676,0.047,0,"Mueller cells","PAX6"
"ENSG00000059691",0,1.49632818855475,0.657,0.045,0,"Mueller cells","GATB"
"ENSG00000010278",0,1.48899838557279,0.576,0.013,0,"Mueller cells","CD9"
"ENSG00000138823",0,1.48635862776372,0.581,0.012,0,"Mueller cells","MTTP"
"ENSG00000142089",0,1.47685254291286,0.59,0.024,0,"Mueller cells","IFITM3"
"ENSG00000181449",0,1.47370380103559,0.58,0.013,0,"Mueller cells","SOX2"
"ENSG00000100097",0,1.46665033974502,0.639,0.041,0,"Mueller cells","LGALS1"
"ENSG00000177807",0,1.45989856258267,0.541,0.006,0,"Mueller cells","KCNJ10"
"ENSG00000103316",0,1.45443644942014,0.583,0.021,0,"Mueller cells","CRYM"
"ENSG00000101335",0,1.45429612873148,0.59,0.016,0,"Mueller cells","MYL9"
"ENSG00000087250",0,1.43189222416779,0.653,0.067,0,"Mueller cells","MT3"
"ENSG00000141750",0,1.42919930812225,0.575,0.023,0,"Mueller cells","STAC2"
"ENSG00000173598",0,1.4257338595479,0.713,0.092,0,"Mueller cells","NUDT4"
"ENSG00000160678",0,1.41858969839935,0.573,0.02,0,"Mueller cells","S100A1"
"ENSG00000189067",0,1.41572211887142,0.574,0.016,0,"Mueller cells","LITAF"
"ENSG00000163563",0,1.41328046923401,0.548,0.012,0,"Mueller cells","MNDA"
