"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000143153",0,1.10336174619343,0.895,0.235,0,"Basal Cells","ATP1B1"
"ENSG00000120549",0,1.09910452940586,0.621,0.123,0,"Basal Cells","KIAA1217"
"ENSG00000188643",0,1.09249608075023,0.843,0.282,0,"Basal Cells","S100A16"
"ENSG00000136379",0,1.08677292321793,0.402,0.077,0,"Basal Cells","ABHD17C"
"ENSG00000002587",0,1.08371760846263,0.467,0.107,0,"Basal Cells","HS3ST1"
"ENSG00000185033",0,1.08132850351473,0.533,0.126,0,"Basal Cells","SEMA4B"
"ENSG00000169851",0,1.08095125917187,0.401,0.039,0,"Basal Cells","PCDH7"
"ENSG00000163082",0,1.08077074590587,0.401,0.073,0,"Basal Cells","SGPP2"
"ENSG00000168528",0,1.07193124209509,0.545,0.088,0,"Basal Cells","SERINC2"
"ENSG00000173848",0,1.06081792988804,0.702,0.215,0,"Basal Cells","NET1"
"ENSG00000135373",0,1.05787364082354,0.687,0.111,0,"Basal Cells","EHF"
"ENSG00000164309",0,1.05707919237593,0.399,0.066,0,"Basal Cells","CMYA5"
"ENSG00000151914",0,1.05632974421487,0.906,0.348,0,"Basal Cells","DST"
"ENSG00000225972",0,1.04975548604767,0.848,0.149,0,"Basal Cells","MTND1P23"
"ENSG00000104413",0,1.0447339834581,0.374,0.063,0,"Basal Cells","ESRP1"
"ENSG00000142949",0,1.04397795455514,0.614,0.143,0,"Basal Cells","PTPRF"
"ENSG00000105855",0,1.0424402537722,0.545,0.117,0,"Basal Cells","ITGB8"
"ENSG00000137033",0,1.03876459945676,0.615,0.184,0,"Basal Cells","IL33"
"ENSG00000198142",0,1.03094285756409,0.441,0.071,0,"Basal Cells","SOWAHC"
"ENSG00000245694",0,1.02452792891399,0.56,0.1,0,"Basal Cells","CRNDE"
"ENSG00000106541",0,1.02180328915539,0.784,0.154,0,"Basal Cells","AGR2"
"ENSG00000213903",0,1.02175422325025,0.536,0.109,0,"Basal Cells","LTB4R"
"ENSG00000178078",0,1.02051693418327,0.376,0.055,0,"Basal Cells","STAP2"
"ENSG00000151150",0,1.0175132516942,0.604,0.114,0,"Basal Cells","ANK3"
"ENSG00000159228",0,1.01688630189552,0.662,0.211,0,"Basal Cells","CBR1"
"ENSG00000072210",0,1.01675113940963,0.646,0.196,0,"Basal Cells","ALDH3A2"
"ENSG00000170089",0,1.01435310208009,0.489,0.128,0,"Basal Cells",""
"ENSG00000167757",0,1.01376092529665,0.407,0.04,0,"Basal Cells","KLK11"
"ENSG00000156535",0,1.01252798998463,0.462,0.09,0,"Basal Cells","CD109"
"ENSG00000175984",0,1.01071450138791,0.446,0.078,0,"Basal Cells","DENND2C"
"ENSG00000154102",0,1.00819147060243,0.37,0.056,0,"Basal Cells","C16orf74"
"ENSG00000145335",0,1.00653518661733,0.488,0.053,0,"Basal Cells","SNCA"
"ENSG00000132967",0,1.00550462493651,0.407,0.076,0,"Basal Cells","HMGB1P5"
"ENSG00000150687",0,1.00137035929898,0.849,0.319,0,"Basal Cells","PRSS23"
"ENSG00000163629",0,0.994169693345651,0.518,0.117,0,"Basal Cells","PTPN13"
"ENSG00000136153",0,0.993388500276054,0.631,0.121,0,"Basal Cells","LMO7"
"ENSG00000125968",0,0.993276455267658,0.824,0.25,0,"Basal Cells","ID1"
"ENSG00000001084",0,0.99314345901905,0.608,0.169,0,"Basal Cells","GCLC"
"ENSG00000124466",0,0.991401038065691,0.455,0.045,0,"Basal Cells","LYPD3"
"ENSG00000092295",0,0.988560037147426,0.266,0.007,0,"Basal Cells","TGM1"
"ENSG00000139433",0,0.982403980452889,0.78,0.323,0,"Basal Cells","GLTP"
"ENSG00000174775",0,0.976958981712786,0.611,0.202,0,"Basal Cells","HRAS"
"ENSG00000053747",0,0.976411068801048,0.394,0.046,0,"Basal Cells","LAMA3"
"ENSG00000164687",0,0.97368570955887,0.875,0.282,0,"Basal Cells","FABP5"
"ENSG00000148120",0,0.967049398503955,0.59,0.162,0,"Basal Cells","AOPEP"
"ENSG00000138119",0,0.963427473021085,0.733,0.288,0,"Basal Cells","MYOF"
"ENSG00000137309",0,0.958835166986257,0.751,0.258,0,"Basal Cells","HMGA1"
"ENSG00000126803",0,0.957734498223901,0.388,0.042,0,"Basal Cells","HSPA2"
"ENSG00000162522",0,0.957646154558407,0.48,0.114,0,"Basal Cells","KIAA1522"
"ENSG00000181350",0,0.950871051852438,0.726,0.306,0,"Basal Cells","LRRC75A"
"ENSG00000159788",0,0.945399315355406,0.522,0.132,0,"Basal Cells","RGS12"
"ENSG00000148498",0,0.944693092594251,0.46,0.117,0,"Basal Cells","PARD3"
"ENSG00000167642",0,0.932660932580249,0.821,0.26,0,"Basal Cells","SPINT2"
"ENSG00000186260",0,0.929955402518822,0.565,0.151,0,"Basal Cells","MRTFB"
"ENSG00000124145",0,0.927269279240725,0.7,0.212,0,"Basal Cells","SDC4"
"ENSG00000108846",0,0.92506945543535,0.405,0.063,0,"Basal Cells","ABCC3"
"ENSG00000102934",0,0.921382435795585,0.321,0.024,0,"Basal Cells","PLLP"
"ENSG00000117472",0,0.918414426615986,0.691,0.158,0,"Basal Cells","TSPAN1"
"ENSG00000114115",0,0.91594830920401,0.493,0.096,0,"Basal Cells","RBP1"
"ENSG00000129235",0,0.904547443515227,0.845,0.466,0,"Basal Cells","TXNDC17"
"ENSG00000147676",0,0.900103106420447,0.51,0.084,0,"Basal Cells","MAL2"
"ENSG00000161249",0,0.898456708104628,0.527,0.089,0,"Basal Cells","DMKN"
"ENSG00000188112",0,0.894438923433246,0.49,0.135,0,"Basal Cells","C6orf132"
"ENSG00000163739",0,0.894386651974336,0.677,0.26,0,"Basal Cells","CXCL1"
"ENSG00000175866",0,0.891446560830921,0.611,0.193,0,"Basal Cells","BAIAP2"
"ENSG00000175906",0,0.887384613304832,0.548,0.169,0,"Basal Cells","ARL4D"
"ENSG00000057294",0,0.880411922610123,0.335,0.041,0,"Basal Cells","PKP2"
"ENSG00000083857",0,0.879463893330656,0.427,0.096,0,"Basal Cells","FAT1"
"ENSG00000166145",0,0.877981008383776,0.529,0.136,0,"Basal Cells","SPINT1"
"ENSG00000114770",0,0.875028442935524,0.483,0.138,0,"Basal Cells","ABCC5"
"ENSG00000150782",0,0.874733671941246,0.549,0.132,0,"Basal Cells","IL18"
"ENSG00000039068",0,0.873635730438752,0.464,0.084,0,"Basal Cells","CDH1"
"ENSG00000197530",0,0.868412888757562,0.49,0.135,0,"Basal Cells","MIB2"
"ENSG00000137857",0,0.863513170279419,0.458,0.11,0,"Basal Cells","DUOX1"
"ENSG00000101443",0,0.859239003440935,0.93,0.41,0,"Basal Cells","WFDC2"
"ENSG00000148671",0,0.859046278969682,0.815,0.219,0,"Basal Cells","ADIRF"
"ENSG00000118898",0,0.858386417282231,0.509,0.117,0,"Basal Cells","PPL"
"ENSG00000084207",0,0.856380487774237,0.982,0.766,0,"Basal Cells","GSTP1"
"ENSG00000105810",0,0.851919925171879,0.547,0.146,0,"Basal Cells","CDK6"
"ENSG00000121552",0,0.846076144583758,0.685,0.177,0,"Basal Cells","CSTA"
"ENSG00000132849",0,0.840519953686897,0.483,0.108,0,"Basal Cells","PATJ"
"ENSG00000102804",0,0.839035823576416,0.805,0.312,0,"Basal Cells","TSC22D1"
"ENSG00000163435",0,0.828328822816754,0.785,0.215,0,"Basal Cells","ELF3"
"ENSG00000136802",0,0.827543892121137,0.555,0.173,0,"Basal Cells","LRRC8A"
"ENSG00000167553",0,0.823177128020643,0.791,0.4,0,"Basal Cells","TUBA1C"
"ENSG00000154639",0,0.815112154629063,0.401,0.071,0,"Basal Cells","CXADR"
"ENSG00000170786",0,0.806172910156016,0.374,0.055,0,"Basal Cells","SDR16C5"
"ENSG00000052126",0,0.787123905445425,0.634,0.257,0,"Basal Cells","PLEKHA5"
"ENSG00000165092",0,0.786200962341412,0.743,0.261,0,"Basal Cells","ALDH1A1"
"ENSG00000171603",0,0.782710695870409,0.666,0.292,0,"Basal Cells","CLSTN1"
"ENSG00000105755",0,0.780625134531714,0.59,0.241,0,"Basal Cells","ETHE1"
"ENSG00000189143",0,0.779261605356901,0.674,0.165,0,"Basal Cells","CLDN4"
"ENSG00000107262",0,0.77541414994198,0.819,0.436,0,"Basal Cells","BAG1"
"ENSG00000136810",0,0.766642423005031,0.966,0.777,0,"Basal Cells","TXN"
"ENSG00000233493",0,0.766106303892222,0.548,0.169,0,"Basal Cells","TMEM238"
"ENSG00000250479",0,0.765322379754087,0.82,0.389,0,"Basal Cells","CHCHD10"
"ENSG00000170017",0,0.760981702987023,0.671,0.234,0,"Basal Cells","ALCAM"
"ENSG00000198435",0,0.755845954292024,0.502,0.129,0,"Basal Cells","NRARP"
"ENSG00000069020",0,0.747785412546205,0.623,0.203,0,"Basal Cells","MAST4"
"ENSG00000107679",0,0.744538364696075,0.585,0.195,0,"Basal Cells","PLEKHA1"
"ENSG00000189377",0,0.742962823994598,0.556,0.136,0,"Basal Cells","CXCL17"
"ENSG00000116016",0,0.734913775190352,0.786,0.297,0,"Basal Cells","EPAS1"
"ENSG00000109062",0,0.728898738462279,0.656,0.258,0,"Basal Cells","NHERF1"
"ENSG00000181885",0,0.716423781789044,0.529,0.144,0,"Basal Cells","CLDN7"
"ENSG00000100852",0,0.712072563566432,0.676,0.29,0,"Basal Cells","ARHGAP5"
"ENSG00000145247",0,0.711417113895171,0.609,0.21,0,"Basal Cells","OCIAD2"
"ENSG00000102007",0,0.693737796975828,0.807,0.455,0,"Basal Cells","PLP2"
"ENSG00000133710",0,0.6922392463727,0.36,0.011,0,"Basal Cells","SPINK5"
"ENSG00000010256",0,0.685422434358495,0.748,0.409,0,"Basal Cells","UQCRC1"
"ENSG00000106853",0,0.681554004928078,0.53,0.169,0,"Basal Cells","PTGR1"
"ENSG00000234741",0,0.680846714638782,0.916,0.611,0,"Basal Cells","GAS5"
"ENSG00000182463",0,0.678910308637063,0.719,0.319,0,"Basal Cells","TSHZ2"
"ENSG00000186832",0,0.678756795865433,0.323,0.02,0,"Basal Cells","KRT16"
"ENSG00000106211",0,0.670893891669851,0.928,0.564,0,"Basal Cells","HSPB1"
"ENSG00000013588",0,0.663379355362008,0.738,0.254,0,"Basal Cells","GPRC5A"
"ENSG00000107438",0,0.64717523337275,0.812,0.433,0,"Basal Cells","PDLIM1"
"ENSG00000185499",0,0.642333202741612,0.646,0.239,0,"Basal Cells","MUC1"
"ENSG00000117450",0,0.641632820471183,0.972,0.745,0,"Basal Cells","PRDX1"
"ENSG00000155366",0,0.636808568585439,0.776,0.423,0,"Basal Cells","RHOC"
"ENSG00000069849",0,0.636511884216271,0.861,0.495,0,"Basal Cells","ATP1B3"
"ENSG00000105971",0,0.636085620098803,0.509,0.139,0,"Basal Cells","CAV2"
"ENSG00000122644",0,0.634571624942868,0.667,0.305,0,"Basal Cells","ARL4A"
"ENSG00000166165",0,0.634314693355882,0.562,0.167,0,"Basal Cells","CKB"
"ENSG00000167815",0,0.615870604669931,0.827,0.497,0,"Basal Cells","PRDX2"
"ENSG00000090013",0,0.614119612642353,0.678,0.302,0,"Basal Cells","BLVRB"
"ENSG00000119888",0,0.605452438270193,0.483,0.099,0,"Basal Cells","EPCAM"
"ENSG00000054654",0,0.603334119458342,0.838,0.4,0,"Basal Cells","SYNE2"
"ENSG00000178980",0,0.589407944599415,0.858,0.534,0,"Basal Cells","SELENOW"
"ENSG00000189159",0,0.588943585904785,0.8,0.497,0,"Basal Cells","JPT1"
"ENSG00000182718",0,0.585194083835784,0.982,0.707,0,"Basal Cells","ANXA2"
"ENSG00000175061",0,0.584691752517014,0.962,0.756,0,"Basal Cells","SNHG29"
"ENSG00000111716",0,0.58380612602129,0.884,0.611,0,"Basal Cells","LDHB"
"ENSG00000169567",0,0.568409536737798,0.955,0.746,0,"Basal Cells","HINT1"
"ENSG00000197728",0,0.566948467741347,0.969,0.816,0,"Basal Cells","RPS26"
"ENSG00000157557",0,0.559018635538976,0.809,0.404,0,"Basal Cells","ETS2"
"ENSG00000186184",0,0.556434257049442,0.78,0.512,0,"Basal Cells","POLR1D"
"ENSG00000067225",0,0.551232003958569,0.935,0.688,0,"Basal Cells","PKM"
"ENSG00000269893",0,0.542659748755884,0.809,0.52,0,"Basal Cells","SNHG8"
"ENSG00000237973",0,0.527648097720106,0.419,0.095,0,"Basal Cells","MTCO1P12"
"ENSG00000145741",0,0.524306512441838,0.966,0.787,0,"Basal Cells","BTF3"
"ENSG00000005022",0,0.523005332461978,0.894,0.656,0,"Basal Cells","SLC25A5"
"ENSG00000187193",0,0.516138087668401,0.857,0.436,0,"Basal Cells","MT1X"
"ENSG00000173726",0,0.513887666621541,0.823,0.568,0,"Basal Cells","TOMM20"
"ENSG00000178741",0,0.507931813953177,0.817,0.564,0,"Basal Cells","COX5A"
"ENSG00000154518",0,0.505991957386351,0.873,0.642,0,"Basal Cells","ATP5MC3"
"ENSG00000211459",0,0.488035020204314,0.997,0.969,0,"Basal Cells","MT-RNR1"
"ENSG00000115053",0,0.486060961410963,0.921,0.688,0,"Basal Cells","NCL"
"ENSG00000173660",0,0.476955745732281,0.894,0.688,0,"Basal Cells","UQCRH"
"ENSG00000124942",0,0.476521036845295,0.908,0.592,0,"Basal Cells","AHNAK"
"ENSG00000126432",0,0.47588611383709,0.904,0.708,0,"Basal Cells","PRDX5"
"ENSG00000119335",0,0.467481927270252,0.936,0.712,0,"Basal Cells","SET"
"ENSG00000124107",0,0.465935567549411,0.935,0.573,0,"Basal Cells","SLPI"
"ENSG00000099624",0,0.464812127159962,0.877,0.664,0,"Basal Cells","ATP5F1D"
"ENSG00000178982",0,0.461159786529861,0.89,0.692,0,"Basal Cells","EIF3K"
"ENSG00000198034",0,0.460205062544897,0.984,0.858,0,"Basal Cells","RPS4X"
"ENSG00000100300",0,0.459711039104785,0.924,0.678,0,"Basal Cells","TSPO"
"ENSG00000181163",0,0.457324019022179,0.966,0.754,0,"Basal Cells","NPM1"
"ENSG00000248527",0,0.446204743093044,0.93,0.692,0,"Basal Cells","MTATP6P1"
"ENSG00000176340",0,0.444427632598266,0.879,0.702,0,"Basal Cells","COX8A"
"ENSG00000160213",0,0.439210648376293,0.917,0.722,0,"Basal Cells","CSTB"
"ENSG00000198755",0,0.436081823876966,0.981,0.825,0,"Basal Cells","RPL10A"
"ENSG00000196262",0,0.431681497481304,0.968,0.806,0,"Basal Cells","PPIA"
"ENSG00000231500",0,0.427772905222472,0.989,0.891,0,"Basal Cells","RPS18"
"ENSG00000204628",0,0.413450605571949,0.984,0.85,0,"Basal Cells","RACK1"
"ENSG00000110651",0,0.412393460686522,0.946,0.744,0,"Basal Cells","CD81"
"ENSG00000148303",0,0.409389075010542,0.983,0.862,0,"Basal Cells","RPL7A"
"ENSG00000167658",0,0.407537373107078,0.962,0.79,0,"Basal Cells","EEF2"
"ENSG00000135940",0,0.401394556237544,0.903,0.763,0,"Basal Cells","COX5B"
"ENSG00000166441",0,0.394930503121258,0.98,0.839,0,"Basal Cells","RPL27A"
"ENSG00000131143",0,0.393006873568692,0.938,0.778,0,"Basal Cells","COX4I1"
"ENSG00000063177",0,0.390727555540669,0.986,0.89,0,"Basal Cells","RPL18"
"ENSG00000142937",0,0.387324600323279,0.987,0.866,0,"Basal Cells","RPS8"
