"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene_name"
"ENSG00000089327",3.90259723657569E-190,4.20675375309386,0.691,0.155,8.68562040972286E-186,"Type A enteroendocrine cells","FXYD5"
"ENSG00000164687",2.25972417619084E-189,2.96014604420108,0.743,0.21,5.02924212653033E-185,"Type A enteroendocrine cells","FABP5"
"ENSG00000211445",1.57675659805143E-187,1.61331400200661,0.899,0.352,3.50922948462326E-183,"Type A enteroendocrine cells","GPX3"
"ENSG00000120885",1.52492158740891E-181,1.72584224362543,0.994,0.848,3.39386548493726E-177,"Type A enteroendocrine cells","CLU"
"ENSG00000004848",1.46194592079402E-175,4.15897373017327,0.463,0.007,3.25370684131918E-171,"Type A enteroendocrine cells","ARX"
"ENSG00000067992",1.6673871920205E-175,2.36238000752364,0.844,0.334,3.71093693456083E-171,"Type A enteroendocrine cells","PDK3"
"ENSG00000137726",3.23397618487673E-174,2.31706430890072,0.754,0.203,7.19753739706165E-170,"Type A enteroendocrine cells","FXYD6"
"ENSG00000125675",3.11552471388381E-173,2.95974586408802,0.648,0.118,6.93391180321981E-169,"Type A enteroendocrine cells","GRIA3"
"ENSG00000105290",1.55775207552825E-172,2.29180400030673,0.852,0.318,3.46693301929566E-168,"Type A enteroendocrine cells","APLP1"
"ENSG00000196090",2.60788203264669E-167,4.834278897419,0.461,0.015,5.80410225185847E-163,"Type A enteroendocrine cells","PTPRT"
"ENSG00000054356",3.43932612602186E-162,1.5813170593629,0.925,0.326,7.65456422607426E-158,"Type A enteroendocrine cells","PTPRN"
"ENSG00000116299",1.26927357704581E-159,1.78462417331191,0.951,0.544,2.82489527307315E-155,"Type A enteroendocrine cells","ELAPOR1"
"ENSG00000124939",6.47500068857798E-159,2.19338974325438,0.817,0.292,1.44107615324991E-154,"Type A enteroendocrine cells","SCGB2A1"
"ENSG00000174938",2.07077921238449E-158,2.72309802001797,0.811,0.318,4.60872621508291E-154,"Type A enteroendocrine cells","SEZ6L2"
"ENSG00000151552",5.34007057550041E-158,2.2392049399072,0.857,0.412,1.18848610728337E-153,"Type A enteroendocrine cells","QDPR"
"ENSG00000147571",3.71496122432958E-157,5.2898448023332,0.438,0.015,8.26801770086791E-153,"Type A enteroendocrine cells","CRH"
"ENSG00000165092",6.93476837661288E-155,2.27774093056537,0.937,0.705,1.54340204989896E-150,"Type A enteroendocrine cells","ALDH1A1"
"ENSG00000092068",1.27327708098586E-153,1.46213066882322,0.942,0.447,2.83380547144214E-149,"Type A enteroendocrine cells","SLC7A8"
"ENSG00000155093",2.62328663924568E-153,2.22212742926144,0.872,0.4,5.83838674430518E-149,"Type A enteroendocrine cells","PTPRN2"
"ENSG00000105223",2.35741513148647E-146,2.08792938884022,0.953,0.604,5.24666311663629E-142,"Type A enteroendocrine cells","PLD3"
"ENSG00000087460",3.93895684865954E-145,1.3741816160585,0.997,0.884,8.76654236237667E-141,"Type A enteroendocrine cells","GNAS"
"ENSG00000206503",1.1847036363391E-143,1.52213164302454,0.993,0.796,2.63667641303629E-139,"Type A enteroendocrine cells","HLA-A"
"ENSG00000197635",1.18970697136181E-143,2.75351601579578,0.511,0.059,2.64781183546285E-139,"Type A enteroendocrine cells","DPP4"
"ENSG00000129116",2.26806633915085E-143,2.72325133803143,0.807,0.359,5.04780844441413E-139,"Type A enteroendocrine cells","PALLD"
"ENSG00000183098",7.2961937114904E-142,3.30057839102707,0.46,0.039,1.6238408724293E-137,"Type A enteroendocrine cells","GPC6"
"ENSG00000115828",3.38225616260797E-140,1.46178126492857,0.894,0.346,7.52754931550029E-136,"Type A enteroendocrine cells","QPCT"
"ENSG00000117152",4.30682812294863E-140,3.03364510914921,0.602,0.129,9.58527667043448E-136,"Type A enteroendocrine cells","RGS4"
"ENSG00000003989",6.75996367834722E-140,2.48104861106908,0.826,0.408,1.50449751625296E-135,"Type A enteroendocrine cells","SLC7A2"
"ENSG00000145920",3.76440483110605E-137,2.26024484137683,0.69,0.204,8.37805939210961E-133,"Type A enteroendocrine cells","CPLX2"
"ENSG00000147488",5.16163641201236E-137,1.87098023290056,0.75,0.239,1.14877379985747E-132,"Type A enteroendocrine cells","ST18"
"ENSG00000196104",1.86966537426644E-136,5.7154146891611,0.371,0.005,4.16112725696738E-132,"Type A enteroendocrine cells","SPOCK3"
"ENSG00000006611",9.0008310971888E-133,2.53629867671557,0.592,0.131,2.00322496899034E-128,"Type A enteroendocrine cells","USH1C"
"ENSG00000132429",1.96275906102299E-131,5.24532911177726,0.361,0.006,4.36831656621277E-127,"Type A enteroendocrine cells","POPDC3"
"ENSG00000018236",3.99098768391407E-131,2.04166892876053,0.713,0.216,8.88234218931916E-127,"Type A enteroendocrine cells","CNTN1"
"ENSG00000117691",7.12397614336815E-131,2.00356579458758,0.93,0.619,1.58551213046802E-126,"Type A enteroendocrine cells","NENF"
"ENSG00000117155",1.24436670280214E-129,2.5903634399925,0.64,0.175,2.76946253375645E-125,"Type A enteroendocrine cells","SSX2IP"
"ENSG00000104112",5.58535672537475E-128,0.918118810041534,0.969,0.353,1.2430769927994E-123,"Type A enteroendocrine cells","SCG3"
"ENSG00000118946",2.10259950770112E-127,1.89424746410062,0.749,0.276,4.6795454643396E-123,"Type A enteroendocrine cells","PCDH17"
"ENSG00000166681",5.47501308319368E-127,1.65648255256244,0.947,0.677,1.21851891179558E-122,"Type A enteroendocrine cells","BEX3"
"ENSG00000107281",6.25771251973963E-127,2.05177817426964,0.81,0.39,1.39271649839325E-122,"Type A enteroendocrine cells","NPDC1"
"ENSG00000173698",1.71947299401883E-126,4.39769491162958,0.4,0.029,3.82685909548831E-122,"Type A enteroendocrine cells","ADGRG2"
"ENSG00000169213",8.02164802597383E-125,1.3988875031636,0.857,0.336,1.78529798466074E-120,"Type A enteroendocrine cells","RAB3B"
"ENSG00000011347",1.4571693057533E-124,1.87013470048544,0.714,0.239,3.24307600688453E-120,"Type A enteroendocrine cells","SYT7"
"ENSG00000168843",6.74981644244912E-124,4.08038192127485,0.384,0.022,1.50223914743148E-119,"Type A enteroendocrine cells","FSTL5"
"ENSG00000118985",7.59481326647216E-124,2.04461872462966,0.96,0.756,1.69030164058604E-119,"Type A enteroendocrine cells","ELL2"
"ENSG00000180616",2.33097738710201E-118,2.11745012464871,0.587,0.147,5.18782327273424E-114,"Type A enteroendocrine cells","SSTR2"
"ENSG00000173826",6.16113430380997E-118,3.99884569415319,0.405,0.041,1.37122205065595E-113,"Type A enteroendocrine cells","KCNH6"
"ENSG00000072832",1.73713487858837E-117,2.30106374618375,0.634,0.194,3.86616738578627E-113,"Type A enteroendocrine cells","CRMP1"
"ENSG00000170381",2.03985108289631E-117,3.26341788823852,0.383,0.028,4.53989257009403E-113,"Type A enteroendocrine cells","SEMA3E"
"ENSG00000152093",5.65373263220776E-117,1.374672821809,0.642,0.197,1.25829473462416E-112,"Type A enteroendocrine cells","CFC1B"
"ENSG00000156298",7.57005032781715E-117,1.32097053057456,0.832,0.349,1.68479040095899E-112,"Type A enteroendocrine cells","TSPAN7"
"ENSG00000162545",1.31665513683232E-115,2.04231055185639,0.687,0.24,2.930347672534E-111,"Type A enteroendocrine cells","CAMK2N1"
"ENSG00000138193",8.70381899067202E-115,3.81831828439369,0.491,0.103,1.93712195456397E-110,"Type A enteroendocrine cells","PLCE1"
"ENSG00000219200",1.37444024607212E-114,1.4153980242251,0.949,0.723,3.05895421165812E-110,"Type A enteroendocrine cells","RNASEK"
"ENSG00000166710",2.54542264550033E-114,1.09260328854624,0.99,0.928,5.66509263982554E-110,"Type A enteroendocrine cells","B2M"
"ENSG00000147408",1.82759789764786E-113,3.05141196874665,0.458,0.078,4.06750188100508E-109,"Type A enteroendocrine cells","CSGALNACT1"
"ENSG00000166920",2.38350206980752E-113,1.46153316685104,0.698,0.252,5.30472220656361E-109,"Type A enteroendocrine cells","C15orf48"
"ENSG00000119655",4.59437741403604E-112,1.55072658775538,0.918,0.656,1.02252463726786E-107,"Type A enteroendocrine cells","NPC2"
"ENSG00000133169",3.63544385754342E-111,1.29428803220946,0.96,0.607,8.09104384934863E-107,"Type A enteroendocrine cells","BEX1"
"ENSG00000138131",1.04914606232898E-110,4.05236974545263,0.421,0.058,2.33497947631937E-106,"Type A enteroendocrine cells","LOXL4"
"ENSG00000165995",1.31825571307526E-109,1.7047992457539,0.711,0.276,2.93390991502029E-105,"Type A enteroendocrine cells","CACNB2"
"ENSG00000168243",1.58702454649575E-109,1.4848797514357,0.726,0.255,3.53208183068095E-105,"Type A enteroendocrine cells","GNG4"
"ENSG00000109472",2.37745201527802E-108,0.719793906622693,0.992,0.498,5.29125720520277E-104,"Type A enteroendocrine cells","CPE"
"ENSG00000151067",2.43826520649886E-108,2.13737145234448,0.539,0.13,5.42660304358387E-104,"Type A enteroendocrine cells","CACNA1C"
"ENSG00000164756",3.66184130452818E-108,0.884459947553401,0.863,0.321,8.14979400735793E-104,"Type A enteroendocrine cells","SLC30A8"
"ENSG00000197584",5.46037148892198E-108,1.76544419716403,0.593,0.162,1.21526027857447E-103,"Type A enteroendocrine cells","KCNMB2"
"ENSG00000100095",4.36975100315328E-107,1.93817391610219,0.621,0.189,9.72531783261795E-103,"Type A enteroendocrine cells","SEZ6L"
"ENSG00000135919",9.37226522286469E-106,1.82881420700867,0.55,0.143,2.08589134800077E-101,"Type A enteroendocrine cells","SERPINE2"
"ENSG00000187889",1.85953450121919E-105,3.06575385554817,0.38,0.041,4.13857998591344E-101,"Type A enteroendocrine cells","FYB2"
"ENSG00000013293",1.17318272505773E-104,2.67281360594489,0.44,0.074,2.61103547288849E-100,"Type A enteroendocrine cells","SLC7A14"
"ENSG00000150995",4.33293566493198E-104,2.45318192507628,0.479,0.101,9.64338161587262E-100,"Type A enteroendocrine cells","ITPR1"
"ENSG00000138378",8.50456026152672E-104,3.04075599468377,0.389,0.046,1.89277493180539E-99,"Type A enteroendocrine cells","STAT4"
"ENSG00000110318",5.59540860475875E-103,1.94745567552236,0.605,0.189,1.24531413907511E-98,"Type A enteroendocrine cells","CEP126"
"ENSG00000145198",7.3573843704121E-103,2.01347316681259,0.595,0.186,1.63745946547892E-98,"Type A enteroendocrine cells","VWA5B2"
"ENSG00000148483",1.67035182029722E-102,2.78304733958835,0.301,0.009,3.71753501125349E-98,"Type A enteroendocrine cells","TMEM236"
"ENSG00000007372",1.87923102534215E-102,1.28988477264116,0.773,0.296,4.18241657000148E-98,"Type A enteroendocrine cells","PAX6"
"ENSG00000173542",1.6515951335765E-101,2.05878208597369,0.681,0.264,3.67579012928787E-97,"Type A enteroendocrine cells","MOB1B"
"ENSG00000130643",4.68451806654316E-101,2.86628909840825,0.453,0.091,1.04258634088985E-96,"Type A enteroendocrine cells","CALY"
"ENSG00000147262",3.29557198008213E-100,3.3008648772497,0.373,0.044,7.33462499887078E-96,"Type A enteroendocrine cells","GPR119"
"ENSG00000103187",4.20836380958708E-100,2.23587806663728,0.659,0.267,9.36613449461701E-96,"Type A enteroendocrine cells","COTL1"
"ENSG00000133027",3.47787029918136E-99,2.35915725707013,0.742,0.346,7.74034813785804E-95,"Type A enteroendocrine cells","PEMT"
"ENSG00000128271",6.17978174468844E-99,3.18995366525148,0.327,0.022,1.37537222509786E-94,"Type A enteroendocrine cells","ADORA2A"
"ENSG00000115419",3.4004391697817E-98,2.17842235166107,0.792,0.459,7.56801741626615E-94,"Type A enteroendocrine cells","GLS"
"ENSG00000180879",1.51772822424189E-97,1.30386182017688,0.987,0.828,3.37785593587275E-93,"Type A enteroendocrine cells","SSR4"
"ENSG00000177669",5.04856596608735E-97,2.83230505833007,0.405,0.064,1.1236088414124E-92,"Type A enteroendocrine cells","MBOAT4"
"ENSG00000135218",4.90691904775282E-96,2.16550186238104,0.316,0.02,1.09208390326787E-91,"Type A enteroendocrine cells","CD36"
"ENSG00000198668",1.42299333526539E-95,0.936964006223743,0.992,0.907,3.16701396696665E-91,"Type A enteroendocrine cells","CALM1"
"ENSG00000124172",1.02070944043572E-94,1.26763493091436,0.976,0.848,2.27169093063375E-90,"Type A enteroendocrine cells","ATP5F1E"
"ENSG00000079689",9.56855152277301E-94,0.819767768470461,0.904,0.43,2.12957682690836E-89,"Type A enteroendocrine cells","SCGN"
"ENSG00000141837",1.31160792181345E-93,2.0408484914832,0.477,0.114,2.91911459078801E-89,"Type A enteroendocrine cells","CACNA1A"
"ENSG00000132639",1.44110199356513E-93,0.950048314054906,0.77,0.281,3.20731659687854E-89,"Type A enteroendocrine cells","SNAP25"
"ENSG00000178162",1.53612771087511E-93,2.14287007188628,0.491,0.126,3.41880583332365E-89,"Type A enteroendocrine cells","FAR2P2"
"ENSG00000204103",1.99295812299322E-93,1.69671580188804,0.679,0.279,4.43552759853371E-89,"Type A enteroendocrine cells","MAFB"
"ENSG00000162552",5.51821013226444E-93,2.27813273654493,0.545,0.172,1.22813284703677E-88,"Type A enteroendocrine cells","WNT4"
"ENSG00000164638",1.16639248436655E-92,2.07750266914859,0.57,0.192,2.5959231132062E-88,"Type A enteroendocrine cells","SLC29A4"
"ENSG00000126709",4.09324886937562E-92,1.61401831770247,0.836,0.461,9.10993468368237E-88,"Type A enteroendocrine cells","IFI6"
"ENSG00000182132",5.38264565582549E-91,3.6583051000129,0.282,0.012,1.19796161716052E-86,"Type A enteroendocrine cells","KCNIP1"
"ENSG00000178695",2.49540630202806E-90,2.6625083337322,0.475,0.126,5.55377626579364E-86,"Type A enteroendocrine cells","KCTD12"
"ENSG00000113448",3.57967481871947E-90,1.60386770387252,0.642,0.24,7.96692427654205E-86,"Type A enteroendocrine cells","PDE4D"
"ENSG00000167642",5.05127881087756E-89,1.47081124954568,0.98,0.809,1.12421261214891E-84,"Type A enteroendocrine cells","SPINT2"
"ENSG00000267594",7.57844538158697E-89,2.77990249231142,0.339,0.041,1.686658804126E-84,"Type A enteroendocrine cells","CYP4F24P"
"ENSG00000130226",2.80037716622144E-88,1.30919763084482,0.671,0.248,6.23251942114245E-84,"Type A enteroendocrine cells","DPP6"
"ENSG00000196169",3.72362453770358E-88,3.05582159593393,0.273,0.012,8.28729877111309E-84,"Type A enteroendocrine cells","KIF19"
"ENSG00000162992",7.86848079428609E-88,1.3071504607625,0.707,0.273,1.75120908557631E-83,"Type A enteroendocrine cells","NEUROD1"
"ENSG00000136960",1.09708131228386E-87,0.866939676976724,0.848,0.358,2.44166416861897E-83,"Type A enteroendocrine cells","ENPP2"
"ENSG00000156475",2.21414555298197E-87,3.19040117368026,0.33,0.039,4.92780234271668E-83,"Type A enteroendocrine cells","PPP2R2B"
"ENSG00000198732",4.89053853562669E-87,3.93004951611184,0.327,0.039,1.08843825648908E-82,"Type A enteroendocrine cells","SMOC1"
"ENSG00000110492",7.46769218368406E-87,1.34059990405347,0.754,0.347,1.66200957240072E-82,"Type A enteroendocrine cells","MDK"
"ENSG00000101439",1.87647312172324E-86,0.991725049181533,0.99,0.828,4.17627857970724E-82,"Type A enteroendocrine cells","CST3"
"ENSG00000148660",3.62050998744906E-86,2.52438102881449,0.532,0.181,8.05780702806663E-82,"Type A enteroendocrine cells","CAMK2G"
"ENSG00000157542",3.80947330398064E-86,1.87488639292677,0.504,0.137,8.47836378533932E-82,"Type A enteroendocrine cells","KCNJ6"
"ENSG00000082175",8.45215463393776E-86,3.01370524792893,0.383,0.072,1.88111153532919E-81,"Type A enteroendocrine cells","PGR"
"ENSG00000172348",1.90100324419995E-85,1.50103756553384,0.642,0.24,4.2308728202914E-81,"Type A enteroendocrine cells","RCAN2"
"ENSG00000013619",4.18670758395284E-85,1.80331490590812,0.58,0.203,9.31793639884543E-81,"Type A enteroendocrine cells","MAMLD1"
"ENSG00000130844",1.49310825500017E-84,3.3453305635755,0.603,0.265,3.32306173232837E-80,"Type A enteroendocrine cells","ZNF331"
"ENSG00000147010",5.8163618583842E-84,2.7914004082542,0.448,0.116,1.29448949520199E-79,"Type A enteroendocrine cells","SH3KBP1"
"ENSG00000082397",6.61536174279207E-84,2.11944908293252,0.484,0.135,1.4723149094758E-79,"Type A enteroendocrine cells","EPB41L3"
"ENSG00000152270",8.96367980568312E-84,2.20886865436668,0.502,0.153,1.99495657755284E-79,"Type A enteroendocrine cells","PDE3B"
"ENSG00000104435",1.58740430048727E-83,1.60477756096561,0.545,0.172,3.53292701116447E-79,"Type A enteroendocrine cells","STMN2"
"ENSG00000177189",1.86513746888461E-83,1.73476460532487,0.699,0.32,4.15104995074958E-79,"Type A enteroendocrine cells","RPS6KA3"
"ENSG00000106536",3.48466455530385E-83,2.09427213169661,0.308,0.032,7.75546943428426E-79,"Type A enteroendocrine cells","POU6F2"
"ENSG00000152953",4.00173960312285E-83,3.0106998818789,0.302,0.029,8.90627166071021E-79,"Type A enteroendocrine cells","STK32B"
"ENSG00000010404",5.27056715284528E-83,0.960316852806288,0.949,0.617,1.17301742553724E-78,"Type A enteroendocrine cells","IDS"
"ENSG00000173702",2.17749248470638E-82,3.42447999232662,0.373,0.071,4.84622727396253E-78,"Type A enteroendocrine cells","MUC13"
"ENSG00000163618",2.53917273331175E-82,1.02743098123321,0.73,0.311,5.65118283525863E-78,"Type A enteroendocrine cells","CADPS"
"ENSG00000172889",5.32622819598605E-82,2.88612543313429,0.481,0.143,1.18540534729866E-77,"Type A enteroendocrine cells","EGFL7"
"ENSG00000148584",1.18285611208754E-81,2.15556052581042,0.532,0.188,2.63256456306203E-77,"Type A enteroendocrine cells","A1CF"
"ENSG00000145730",1.23738041560904E-81,0.5577790420606,0.901,0.521,2.75391385297947E-77,"Type A enteroendocrine cells","PAM"
"ENSG00000168280",1.96670841016363E-81,1.39807704722237,0.595,0.205,4.37710623766017E-77,"Type A enteroendocrine cells","KIF5C"
"ENSG00000102265",2.07507395975423E-81,1.05842459491162,0.946,0.594,4.61828460482901E-77,"Type A enteroendocrine cells","TIMP1"
"ENSG00000060709",2.77144068873342E-81,1.81135806435041,0.5,0.147,6.16811839684509E-77,"Type A enteroendocrine cells","RIMBP2"
"ENSG00000120306",4.87839903434777E-81,1.11434804854171,0.951,0.781,1.08573648908444E-76,"Type A enteroendocrine cells","CYSTM1"
"ENSG00000148123",7.91772807441518E-81,3.76808452667629,0.253,0.012,1.76216956024184E-76,"Type A enteroendocrine cells","PLPPR1"
"ENSG00000087076",1.46250976919122E-80,2.35604034877542,0.454,0.127,3.25496174231197E-76,"Type A enteroendocrine cells","HSD17B14"
"ENSG00000007402",1.32123837054601E-79,2.24965061231263,0.381,0.078,2.94054811748721E-75,"Type A enteroendocrine cells","CACNA2D2"
"ENSG00000128266",8.57356548816695E-78,2.23896887113988,0.437,0.116,1.90813273504644E-73,"Type A enteroendocrine cells","GNAZ"
"ENSG00000132872",3.67547610183457E-77,0.878179073781272,0.712,0.271,8.18013961224302E-73,"Type A enteroendocrine cells","SYT4"
"ENSG00000160712",3.67943505370296E-77,1.7039620606216,0.65,0.298,8.18895065552131E-73,"Type A enteroendocrine cells","IL6R"
"ENSG00000105467",2.78046300924226E-76,2.47604745656159,0.377,0.082,6.18819847336957E-72,"Type A enteroendocrine cells","SYNGR4"
"ENSG00000248487",3.14114118837886E-76,1.77507446487822,0.591,0.245,6.99092382885598E-72,"Type A enteroendocrine cells","ABHD14A"
"ENSG00000139209",1.00192178104023E-74,1.79285989699349,0.449,0.123,2.22987711588314E-70,"Type A enteroendocrine cells","SLC38A4"
"ENSG00000169439",8.79557483567734E-74,1.38129598736327,0.758,0.412,1.95754313542835E-69,"Type A enteroendocrine cells","SDC2"
"ENSG00000104723",1.10161052282956E-73,1.05559918603312,0.897,0.545,2.45174437960946E-69,"Type A enteroendocrine cells","TUSC3"
"ENSG00000174827",1.19583970017605E-73,2.74941748901495,0.357,0.076,2.66146083671182E-69,"Type A enteroendocrine cells","PDZK1"
"ENSG00000133026",3.99618880576333E-73,1.46001631624935,0.681,0.332,8.89391780610687E-69,"Type A enteroendocrine cells","MYH10"
"ENSG00000107954",4.75114553354544E-73,1.24823559661379,0.6,0.246,1.05741494994587E-68,"Type A enteroendocrine cells","NEURL1"
"ENSG00000176340",8.18118235005924E-72,1.15110469011593,0.95,0.792,1.82080394382918E-67,"Type A enteroendocrine cells","COX8A"
"ENSG00000180089",6.29234725445323E-70,3.35568790832823,0.251,0.023,1.40042480495111E-65,"Type A enteroendocrine cells","TMEM86B"
"ENSG00000179915",6.51870146396708E-70,2.01196351580412,0.465,0.143,1.45080219782051E-65,"Type A enteroendocrine cells","NRXN1"
"ENSG00000154319",4.9771285787896E-69,1.78309854748479,0.516,0.179,1.10770973649541E-64,"Type A enteroendocrine cells","FAM167A"
"ENSG00000008300",1.74220479453433E-68,2.2554154036922,0.387,0.097,3.8774509907156E-64,"Type A enteroendocrine cells","CELSR3"
"ENSG00000120645",2.59037464831259E-68,2.14976638680013,0.287,0.041,5.76513781728451E-64,"Type A enteroendocrine cells","IQSEC3"
"ENSG00000172270",3.79849170166572E-68,1.26045634716985,0.963,0.817,8.45392313122723E-64,"Type A enteroendocrine cells","BSG"
"ENSG00000132326",4.4130449385549E-68,1.41395109378507,0.766,0.46,9.82167281524778E-64,"Type A enteroendocrine cells","PER2"
"ENSG00000102003",6.68485641216072E-68,1.73752132846597,0.469,0.156,1.48778164309049E-63,"Type A enteroendocrine cells","SYP"
"ENSG00000119632",8.96423289173467E-67,1.40709828682244,0.701,0.388,1.99507967238447E-62,"Type A enteroendocrine cells","IFI27L2"
"ENSG00000204272",4.01929640758025E-66,1.3292313341431,0.752,0.479,8.94534608471061E-62,"Type A enteroendocrine cells","NBDY"
"ENSG00000186469",7.45998827385833E-66,0.951508521217745,0.641,0.269,1.66029499022991E-61,"Type A enteroendocrine cells","GNG2"
"ENSG00000260314",9.40118284829992E-66,1.94212686357022,0.256,0.028,2.09232725471763E-61,"Type A enteroendocrine cells","MRC1"
"ENSG00000251562",1.06209258318463E-65,0.721025500726164,0.999,0.949,2.36379325313571E-61,"Type A enteroendocrine cells","MALAT1"
"ENSG00000196542",1.08942543209804E-65,3.33029730841761,0.259,0.032,2.42462524167739E-61,"Type A enteroendocrine cells","SPTSSB"
"ENSG00000130294",4.90271999455355E-65,1.17882466783496,0.751,0.413,1.09114936198784E-60,"Type A enteroendocrine cells","KIF1A"
"ENSG00000007516",5.87040499014967E-65,1.1360682686225,0.555,0.229,1.30651733460771E-60,"Type A enteroendocrine cells","BAIAP3"
"ENSG00000117632",1.77758036729931E-64,1.03329982827656,0.66,0.344,3.95618286546135E-60,"Type A enteroendocrine cells","STMN1"
"ENSG00000206341",3.22504903410873E-64,0.779233861535036,0.923,0.637,7.17766913031238E-60,"Type A enteroendocrine cells","HLA-H"
"ENSG00000184905",4.02988538882157E-64,1.31437517989503,0.49,0.173,8.96891292136129E-60,"Type A enteroendocrine cells","TCEAL2"
"ENSG00000102038",5.13327096736716E-64,1.3249610956992,0.69,0.355,1.14246078649723E-59,"Type A enteroendocrine cells","SMARCA1"
"ENSG00000040731",7.60888678141889E-64,2.43431472720796,0.297,0.051,1.69343384207259E-59,"Type A enteroendocrine cells","CDH10"
"ENSG00000003987",2.35344860998956E-63,1.8893708890396,0.452,0.156,5.23783522639277E-59,"Type A enteroendocrine cells","MTMR7"
"ENSG00000151240",3.04688208103126E-63,1.84787301889629,0.53,0.22,6.78114075954317E-59,"Type A enteroendocrine cells","DIP2C"
"ENSG00000085563",7.5563316605129E-63,1.8925201858265,0.454,0.155,1.68173717436375E-58,"Type A enteroendocrine cells","ABCB1"
"ENSG00000164742",2.69120686834904E-62,2.84583027314412,0.318,0.068,5.98955000619763E-58,"Type A enteroendocrine cells","ADCY1"
"ENSG00000220205",9.98960172988682E-62,0.938276471198916,0.894,0.65,2.22328576100361E-57,"Type A enteroendocrine cells","VAMP2"
"ENSG00000173418",1.2270234483802E-61,1.19086168532029,0.87,0.703,2.73086338671497E-57,"Type A enteroendocrine cells","NAA20"
"ENSG00000144406",9.92921194135028E-61,1.13778397717713,0.567,0.235,2.20984540966692E-56,"Type A enteroendocrine cells","UNC80"
"ENSG00000035664",1.11331034752248E-60,2.79146128725328,0.322,0.074,2.47778350944603E-56,"Type A enteroendocrine cells","DAPK2"
"ENSG00000107295",1.23678072025184E-60,1.19030123934017,0.516,0.191,2.7525791709925E-56,"Type A enteroendocrine cells","SH3GL2"
"ENSG00000147481",1.75466374394388E-60,2.71815529294083,0.26,0.038,3.9051796285215E-56,"Type A enteroendocrine cells","SNTG1"
"ENSG00000087258",2.01761813523544E-60,1.5709098553064,0.483,0.175,4.49041092177999E-56,"Type A enteroendocrine cells","GNAO1"
