Gene_name	interaction_scores
ADIPOR2	0.533514149306962
ADIRF	0.61404640458416
ADK	0
ADM	0
ADM2	0
ADM5	0
ADNP	0.583879212436562
ADNP2	0
ADO	0.60654163662058
ADORA1	0.653777630084039
ADORA2A	0.609035933927763
ADORA2B	0
ADORA2BP1	0
ADORA2L1	0
ADORA2L2	0
ADORA3	0
ADPGK	0.222505735527611
ADPRH	0
ADPRHL1	0
ADPRM	0
ADPRS	0
ADRA1A	0
ADRA1B	0.401323895740736
ADRA1D	0.453568789453526
ADRA2A	0.519735499940635
ADRA2B	0
ADRA2C	0
ADRB1	0.67966109717775
ADRB2	0.616113257686598
ADRB3	0
ADRM1	0.555306134478933
ADSL	0.709261716648589
ADSS1	0
ADSS2	0.548835436189863
ADT	0
ADTRP	0
AEBP1	0
AEBP2	0.499362281889319
AEN	0.545703491932706
AF8T	0
AFA	0
AFAP1	0.604333129090875
AFAP1L1	0
AFAP1L2	0.373106767923213
AFD1	0
AFDN	0.756101384168535
AFF1	0.26443364210651
AFF2	0.552323798424283
AFF3	0.559965728978287
AFF4	0.317445784717904
AFG1L	0.601247014437664
AFG3L1P	0
AFG3L2	0.576806995796223
AFG3L2P1	0
AFM	0
AFMID	0
AFP	0.497711210443306
AFTPH	0.297133142842983
AGA	0.465047451994495
AGAP1	0.603501333404621
AGAP2	0.640867473564328
AGAP3	0.580263791355472
AGAP4	0.498725519944114
AGAP5	0.528734401950766
AGAP6	0
AGAP7P	0.528734401950766
AGAP9	0.691138042970148
AGAP10P	0
AGAP11	0.493443093880053
AGAP12P	0
AGAP13P	0
AGAP14P	0.550423519870024
AGBL1	0
AGBL2	0.440768628223223
AGBL3	0
AGBL4	0.690800195703451
AGBL5	0.37077180342017
AGER	0.443629166651317
AGFG1	0.540171103764772
AGFG2	0
AGGF1	0.633779077918044
AGGF1P1	0
AGGF1P2	0
AGGF1P3	0
AGGF1P4	0
AGGF1P5	0
AGGF1P6	0
AGGF1P7	0
AGGF1P8	0
AGGF1P9	0
AGGF1P10	0
AGK	0.658792882426582
AGKP1	0
AGKP2	0
AGL	0.427561196521742
AGMAT	0.511665891351581
AGMO	0.483366641097262
AGMX2	0
AGO1	0.585668820577321
AGO2	0.59652474319456
AGO3	0.652640427686609
AGO4	0.533701518046833
AGPAT1	0.439866674938814
AGPAT2	0.509454832261045
AGPAT3	0.303515342461723
AGPAT4	0
AGPAT5	0.46238102094411
AGPAT5P1	0
AGPS	0.652688301804134
AGR2	0.569633335935134
AGR3	0.548472769533849
AGRN	0.619641222259817
AGRP	0.448676504450524
AGT	0.55581848939774
AGTPBP1	0.709337102850574
AGTR1	0.409084363868508
AGTR2	0
AGTRAP	0.0328910162112622
AGTRL2	0
AGXT	0.363605985814641
AGXT2	0
AHCTF1	0.670467065382578
AHCTF1P1	0
AHCY	0.615824870893038
AHCYL1	0.563640469787188
AHCYL2	0.435179987006451
AHCYP1	0
AHCYP2	0
AHCYP3	0
AHCYP4	0
AHCYP5	0
AHCYP6	0
AHCYP7	0
AHCYP8	0
AHDC1	0.410859979040703
AHI1	0.875746112076416
AHNAK	0.681894644479623
AHNAK2	0.51273940764932
AHR	0.613805384198506
AHRR	0
AHSA1	0.680357366588419
AHSA2P	0.450358539722332
AHSG	0.646197751105189
AHSP	0.477702427308393
AIC	0
AICDA	0.571654097090557
AIDA	0.377476641520825
AIDAP1	0
AIDAP2	0
AIDAP3	0
AIF1	0.444604841011368
AIF1L	0.317283613582085
AIFM1	0.604998258047697
AIFM1P1	0
AIFM2	0.345669481179642
AIFM3	0
AIG1	0.394175899706167
AIG1P1	0
AIH3	0
AIM2	0.160662096124847
AIMP1	0.607108126745322
AIMP1P1	0
AIMP1P2	0
AIMP2	0.611473626522031
AIP	0.669299242520043
AIPL1	0.638089570504255
AIRE	0.566704848033533
AIRN	0
AIS1	0
AIS2	0
AIS3	0
AJAP1	0.528734401950766
AJM1	0.315845059310043
AJUBA	0.537652699064437
AK1	0
AK2	0.488165146105415
AK2P1	0
AK2P2	0
AK3	0.376764868750445
AK3P2	0
AK3P3	0
AK3P4	0
AK3P5	0
AK3P6	0
AK4	0.491077130173162
AK4P1	0
AK4P2	0
AK4P3	0
AK4P4	0
AK4P5	0
AK4P6	0
AK5	0.380231900826572
AK6	0.333018257958447
AK6P1	0
AK6P2	0
AK7	0.590885499573976
AK8	0.471107982590649
AK9	0.456354166063016
AKAIN1	0
AKAP1	0.613335963524111
AKAP2	0.63637978736392
AKAP3	0.637916480044355
AKAP4	0.46618316553065
AKAP5	0.708577026652011
AKAP6	0.557032143422993
AKAP7	0.719722157020053
AKAP8	0.651333792354224
AKAP8L	0.626944609039065
AKAP8P1	0
AKAP9	0.755209644856872
AKAP10	0.4624949652121
AKAP11	0.666384252560963
AKAP12	0.772037094370757
AKAP13	0.543464099934222
AKAP14	0.755845957493469
AKAP17A	0.592341329191754
AKAP17BP	0
AKIP1	0.741801030593102
AKIRIN1	0.713909459140586
AKIRIN1P1	0
AKIRIN1P2	0
AKIRIN2	0.303965742690785
AKIRIN2P1	0
AKNA	0
AKNAD1	0
AKR1A1	0.496070651087768
AKR1B1	0.547367280718167
AKR1B1P1	0
AKR1B1P2	0
AKR1B1P3	0
AKR1B1P4	0
AKR1B1P5	0
AKR1B1P6	0
AKR1B1P7	0
AKR1B1P8	0
AKR1B10	0
AKR1B10P1	0
AKR1B10P2	0
AKR1B15	0
AKR1C1	0.537291145666919
AKR1C2	0.348386465970523
AKR1C3	0.574598889307861
AKR1C4	0
AKR1C5P	0
AKR1C6P	0
AKR1C7P	0
AKR1C8P	0
AKR1D1	0
AKR1D1P1	0
AKR1E2	0
AKR7A2	0.45945369015058
AKR7A2P1	0
AKR7A2P2	0
AKR7A3	0
AKR7L	0.454858315871672
AKT1	0.767802711508598
AKT1S1	0.760476544630985
AKT2	0.653975152038853
AKT3	0.64844271885088
AKTIP	0.602469842308816
ALAD	0.486267440804126
ALAS1	0.602891367722401
ALAS2	0
ALB	0
ALCAM	0.240372855328757
ALDH1A1	0
ALDH1A2	0.557378537686553
ALDH1A3	0.677190457538063
ALDH1B1	0.518663821381454
ALDH1L1	0.534804206366471
ALDH1L2	0.644723780493017
ALDH2	0.256520292273644
ALDH3A1	0.193368344633679
ALDH3A2	0.690285297641458
ALDH3B1	0.608855600272677
ALDH3B2	0.57950193664702
ALDH4A1	0.332909738620467
ALDH5A1	0.479121162465639
ALDH6A1	0.198295805332224
ALDH7A1	0.472696827636443
ALDH7A1P1	0
ALDH7A1P2	0
ALDH7A1P3	0
ALDH7A1P4	0
ALDH8A1	0.408044363831126
ALDH9A1	0.464321375283622
ALDH16A1	0.476958317718327
ALDH18A1	0.537984769592291
ALDOA	0.598607559827029
ALDOAP1	0
ALDOAP2	0
ALDOB	0.748964553266063
ALDOC	0.514652672469508
ALDRL2	0
ALDRL5	0
ALFN1	0
ALG1	0.458705659099208
ALG1L	0
ALG1L2	0
ALG1L3P	0
ALG1L5P	0
ALG1L6P	0
ALG1L7P	0
ALG1L8P	0
ALG1L9P	0
ALG1L10P	0
ALG1L11P	0
ALG1L12P	0
ALG1L13P	0
ALG1L14P	0
ALG1L15P	0
ALG2	0.465906594826751
ALG3	0.593758269295595
ALG3P1	0
ALG5	0.463967032009966
ALG6	0.569460246471379
ALG8	0.398651257580659
ALG9	0.534379509235218
ALG10	0.283944815807805
ALG10B	0
ALG11	0.271822376667705
ALG12	0.68501410869312
ALG13	0.366335738420316
ALG14	0
ALK	0.613887274508896
ALKAL1	0
ALKAL2	0.440768628223223
ALKBH1	0
ALKBH2	0.642522442324254
ALKBH3	0.691410701673212
ALKBH4	0
ALKBH5	0.353557802345524
ALKBH6	0
ALKBH7	0.547680071024148
ALKBH8	0.589684391653159
ALLC	0.704707699370703
ALMS1	0.800882044474728
ALMS1P1	0
ALOX5	0.42169420133139
ALOX5AP	0
ALOX12	0
ALOX12B	0.523541130568488
ALOX12P1	0
ALOX12P2	0
ALOX15	0
ALOX15B	0.591972673778924
ALOX15P1	0
ALOX15P2	0
ALOXE3	0.57391044795502
ALOXE3P1	0
ALPG	0.334589909855619
ALPI	0.519351876686536
ALPK1	0.46618316553065
ALPK2	0.361905075005802
ALPK3	0
ALPL	0.464241224776759
ALPP	0.266297848345621
ALPPL1	0
ALPPP	0
ALS2	0.710668022490374
ALS2CL	0.380039323866459
ALS3	0
ALS7	0
ALX1	0
ALX3	0.375422427318271
ALX4	0
ALYREF	0.607820880864227
AMACR	0.351118923274913
AMBN	0.438226013581556
AMBP	0.484656369771598
AMBRA1	0.685461844207276
AMCN	0
AMD1	0
AMD1P1	0
AMD1P2	0
AMD1P3	0
AMD1P4	0
AMDHD1	0
AMDHD2	0.451306058131548
AMELX	0
AMELY	0
AMER1	0.627122812550325
AMER2	0
AMER3	0.46618316553065
AMFR	0.587973369592223
AMH	0
AMHR2	0.60547245882883
AMIGO1	0
AMIGO2	0
AMIGO3	0
AMLCR2	0
AMMECR1	0.515837420086073
AMMECR1L	0.420598690720439
AMMECR1LP1	0
AMN	0
AMN1	0
AMOT	0.780930531048421
AMOTL1	0.660883437353809
AMOTL2	0.664535002812744
AMPD1	0.375059457121195
AMPD2	0.652434690273857
AMPD3	0.632054170436061
AMPH	0.541822518846581
AMT	0.515371715289254
AMTN	0.496100520217056
AMY1A	0.56755672764685
AMY1B	0
AMY1C	0.556536280125304
AMY2A	0.395741875896554
AMY2B	0
AMYP1	0
AMZ1	0.574109256210776
AMZ2	0.635842181260648
AMZ2P1	0
AMZ2P2	0
AMZ2P3	0
ANAPC1	0.752415399340531
ANAPC1P1	0
ANAPC1P2	0
ANAPC1P3	0
ANAPC1P4	0
ANAPC1P5	0
ANAPC1P6	0
ANAPC2	0.768369824200035
ANAPC4	0.739675741518006
ANAPC5	0.70783710660584
ANAPC7	0.671348631970751
ANAPC10	0.707799633747514
ANAPC10P1	0
ANAPC11	0.58342325650391
ANAPC13	0.572675217861331
ANAPC15	0.60746398651422
ANAPC15P1	0
ANAPC15P2	0
ANAPC16	0.590420749515418
ANCR	0
ANG	0.549287078469046
ANGEL1	0.493264548257134
ANGEL2	0.374606237952383
ANGPT1	0
ANGPT2	0.321017532672875
ANGPT4	0.334589909855619
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0.640202097900243
ANGPTL5	0
ANGPTL6	0.528734401950766
ANGPTL7	0.394358543561252
ANGPTL8	0
ANHX	0
ANIB1	0
ANIB2	0
ANIB3	0
ANIB4	0
ANK1	0.412193493092379
ANK2	0.685378857787535
ANK3	0.708415012923508
ANKAR	0.550423519870024
ANKDD1A	0.476002717093406
ANKDD1B	0.590154461053472
ANKEF1	0
ANKFN1	0
ANKFY1	0.684596107547643
ANKH	0
ANKHD1	0.56626018845829
ANKIB1	0.669217466931085
ANKK1	0.491204489273082
ANKLE1	0.476002717093406
ANKLE2	0.541181659053375
ANKMY1	0
ANKMY2	0.635148610351755
ANKRA2	0.58158082402975
ANKRD1	0.380307313766027
ANKRD2	0
ANKRD6	0.742022046110563
ANKRD7	0
ANKRD9	0
ANKRD10	0
ANKRD11	0.406744517590215
ANKRD11P1	0
ANKRD11P2	0
ANKRD12	0.317283613582085
ANKRD13A	0.609461459437359
ANKRD13B	0.670049735150332
ANKRD13C	0
ANKRD13D	0.54312416356381
ANKRD16	0
ANKRD17	0.489656645032098
ANKRD18A	0
ANKRD18B	0
ANKRD18CP	0
ANKRD18DP	0
ANKRD18EP	0
ANKRD19P	0
ANKRD20A1	0.46618316553065
ANKRD20A2P	0.627479085679397
ANKRD20A3P	0
ANKRD20A4P	0.528734401950766
ANKRD20A5P	0
ANKRD20A6P	0
ANKRD20A7P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD20A10P	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A13P	0
ANKRD20A14P	0
ANKRD20A15P	0
ANKRD20A16P	0
ANKRD20A17P	0
ANKRD20A18P	0
ANKRD20A19P	0
ANKRD20A20P	0
ANKRD20A21P	0
ANKRD22	0
ANKRD23	0.434544878209393
ANKRD24	0.664288736965955
ANKRD26	0.773133535340384
ANKRD26P1	0.457116763800055
ANKRD26P2	0
ANKRD26P3	0
ANKRD26P4	0
ANKRD27	0
ANKRD28	0.706386430017121
ANKRD29	0
ANKRD30A	0.627479085679397
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP1	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD34A	0.643567254967207
ANKRD34B	0
ANKRD34C	0.322474235958837
ANKRD35	0.70163748184015
ANKRD36	0.367038401981621
ANKRD36B	0.573961857749563
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	0
ANKRD36P1	0
ANKRD37	0.528372747738751
ANKRD39	0.374606237952383
ANKRD40	0.62089836973801
ANKRD40CL	0
ANKRD42	0
ANKRD44	0.584340031783801
ANKRD45	0.458368607378069
ANKRD46	0.51449313848522
ANKRD49	0.407182020788596
ANKRD49P1	0
ANKRD49P2	0
ANKRD49P3	0
ANKRD49P4	0
ANKRD50	0.46940360746444
ANKRD52	0.449538719535588
ANKRD53	0
ANKRD54	0.692409215402401
ANKRD54P1	0
ANKRD55	0.686164173346137
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKS1A	0.45790068590556
ANKS1B	0.557573050372874
ANKS3	0.602156964227466
ANKS4B	0.733276316669707
ANKS6	0.58542003978637
ANKUB1	0
ANKZF1	0.549049285754323
ANLN	0.630687115443427
ANO1	0.675219826385992
ANO2	0.486756923169579
ANO3	0.443478685586222
ANO4	0
ANO5	0.440768628223223
ANO6	0.507126725917737
ANO7	0.373900703612481
ANO7L1	0
ANO8	0
ANO9	0
ANO10	0.487206928431171
ANOP1	0
ANOS1	0.263579088119772
ANOS2P	0
ANP32A	0.418300545734403
ANP32AP1	0
ANP32B	0.582091450667219
ANP32BP1	0
ANP32BP2	0
ANP32BP3	0
ANP32C	0
ANP32D	0
ANP32E	0.548429998839066
ANPEP	0.538734884355516
ANTKMT	0.556464080343591
ANTP2	0
ANTP4	0
ANTXR1	0.595419905637825
ANTXR2	0.511253244124652
ANTXRL	0
ANTXRLP1	0
ANXA1	0.622954367465815
ANXA2	0.690706260815447
ANXA2P1	0
ANXA2P2	0.5797883367555
ANXA2P3	0
ANXA2R	0.46618316553065
ANXA3	0.51873520215123
ANXA4	0.553225922194052
ANXA5	0.436263899293143
ANXA6	0.464609495067688
ANXA7	0.555241708986937
ANXA8	0.53358617742529
ANXA8L1	0
ANXA9	0
ANXA10	0
ANXA11	0.349200329888522
ANXA13	0.551503660416953
AOAH	0
AOC1	0
AOC2	0
AOC3	0.60946548474141
AOC4P	0
AOPEP	0.614907067868061
AOX1	0.375059457121195
AOX2P	0
AOX3P	0
AP1AR	0.530711135211006
AP1B1	0.606958615813611
AP1B1P1	0
AP1B1P2	0
AP1G1	0.528548650665327
AP1G2	0.456880686475278
AP1M1	0.589707583520212
AP1M2	0.491506679186486
AP1M2P1	0
AP1S1	0.560628630076235
AP1S2	0.395929211560242
AP1S2P1	0
AP1S3	0
AP2A1	0.643948592470429
AP2A2	0.667410674025293
AP2B1	0.693076583354928
AP2B1P1	0
AP2M1	0.661642128795666
AP2S1	0.655486961359931
AP3B1	0.645160327425028
AP3B2	0.452378724639866
AP3D1	0.688673540281013
AP3M1	0.688355333708597
AP3M2	0.563496791500869
AP3S1	0.434865333973326
AP3S2	0.499555840516202
AP4B1	0.613048406951852
AP4E1	0.707312915425996
AP4M1	0.40736181153565
AP4S1	0.548702422314387
AP5B1	0.46532028495685
AP5M1	0
AP5S1	0.395741875896554
AP5Z1	0.622222339802325
APAF1	0.441388845481448
APBA1	0.62596509386695
APBA2	0.493678372270979
APBA3	0.363234872317709
APBB1	0.625513180515088
APBB1IP	0.706258712476373
APBB2	0.626286906223935
APBB3	0.47179006358091
APC	0.744670147415437
APC2	0.724517003903664
APCDD1	0
APCDD1L	0
APCS	0
APEH	0.353015520491874
APELA	0
APEX1	0.59177896970429
APEX2	0.565977422528175
APH1A	0.534482228274072
APH1B	0.495318296490874
API5	0.565284994755384
API5P1	0
API5P2	0
APIP	0.374606237952383
