Gene_name	interaction_scores
ACLS	0
ACLY	0.191691475870931
ACMG	0
ACMSD	0.127975697197948
ACNATP	0
ACO1	0.0661651105561877
ACO2	0.104658741348727
ACOD1	0.0713170255351166
ACOT1	0.0295991153586193
ACOT2	0.0173713316969122
ACOT4	0
ACOT6	0
ACOT7	0.0477286076989455
ACOT8	0.0253997311405323
ACOT9	0.14120020978903
ACOT11	0.0837091496096453
ACOT12	0
ACOT13	0.0655592633911617
ACOX1	0.0963375741494531
ACOX2	0.154845312997811
ACOX3	0.0350903286154692
ACOXL	0
ACOXL-AS1	0
ACP1	0.1475138405926
ACP2	0.0368440000932209
ACP3	0.0861736986460439
ACP4	0
ACP5	0
ACP6	0.030997265026325
ACP7	0
ACR	0.0641316247947459
ACRBP	0.0846671277551875
ACRP1	0
ACRV1	0.0824455085523014
ACSBG1	0.136828643119407
ACSBG2	0
ACSF2	0.0959022654067306
ACSF3	0.0460676537339895
ACSL1	0.0404546488608797
ACSL3	0.223836938458642
ACSL3-AS1	0
ACSL4	0.123059434341296
ACSL5	0.0553399173176829
ACSL6	0.0521438283322362
ACSL6-AS1	0
ACSM1	0
ACSM2A	0
ACSM2B	0.0822937480711379
ACSM3	0
ACSM4	0
ACSM5	0
ACSM5P1	0
ACSM6	0
ACSS1	0.0330507010167463
ACSS2	0
ACSS3	0
ACTA1	0.178394248458112
ACTA2	0.121365560165435
ACTA2-AS1	0
ACTB	0.252686771852127
ACTBL2	0.176306420852809
ACTBP1	0
ACTBP2	0
ACTBP3	0
ACTBP4	0
ACTBP5	0
ACTBP6	0
ACTBP7	0
ACTBP8	0
ACTBP9	0
ACTBP10	0
ACTBP11	0
ACTBP12	0
ACTBP14	0
ACTBP15	0
ACTC1	0.141349343614746
ACTE1P	0
ACTG1	0.238064253728409
ACTG1P1	0
ACTG1P2	0
ACTG1P3	0
ACTG1P4	0
ACTG1P6	0
ACTG1P7	0
ACTG1P8	0
ACTG1P9	0
ACTG1P10	0
ACTG1P11	0
ACTG1P12	0
ACTG1P13	0
ACTG1P14	0
ACTG1P15	0
ACTG1P16	0
ACTG1P17	0
ACTG1P18	0
ACTG1P19	0
ACTG1P20	0
ACTG1P21	0
ACTG1P22	0
ACTG1P23	0
ACTG1P24	0
ACTG1P25	0
ACTG2	0.143859176616118
ACTL4	0
ACTL5	0
ACTL6A	0.227071769974154
ACTL6B	0.160248605075432
ACTL7A	0
ACTL7B	0.092440428951136
ACTL8	0
ACTL9	0
ACTL10	0
ACTL11P	0
ACTN1	0.21468129145904
ACTN1-DT	0
ACTN2	0.227575020453251
ACTN3	0.100415944401272
ACTN4	0.192286137194952
ACTN4P1	0
ACTN4P2	0
ACTP1	0
ACTR1A	0.156335645673554
ACTR1AP1	0
ACTR1B	0.148237934713122
ACTR2	0.229845035725531
ACTR3	0.229186694179837
ACTR3-AS1	0
ACTR3B	0.150795105535088
ACTR3BP1	0
ACTR3BP2	0
ACTR3BP3	0
ACTR3BP4	0
ACTR3BP5	0
ACTR3BP6	0
ACTR3BP7	0
ACTR3C	0
ACTR3P1	0
ACTR3P2	0
ACTR3P3	0
ACTR5	0.182627661015971
ACTR6	0.2090798459143
ACTR6P1	0
ACTR8	0.224793766967762
ACTR10	0.085306414286045
ACTRT1	0.110353956065034
ACTRT1P1	0
ACTRT2	0.0668859880265239
ACTRT3	0.136381408965541
ACVR1	0.208499490135131
ACVR1B	0.143024284032472
ACVR1C	0.135804407477909
ACVR2A	0.0441759108622445
ACVR2B	0.141291418335996
ACVR2B-AS1	0
ACVRL1	0.079313600981022
ACY1	0.0885750416606937
ACY3	0.0285848391732986
ACYP1	0
ACYP2	0
AD5	0
ADA	0.0528108749400117
ADA2	0
ADAD1	0.0712606646911934
ADAD1P1	0
ADAD1P2	0
ADAD2	0.0699766019342368
ADAL	0.0498806789462202
ADAM1A	0
ADAM1B	0
ADAM2	0
ADAM3A	0
ADAM3B	0
ADAM5	0.0616540025923189
ADAM6	0
ADAM7	0.030997265026325
ADAM8	0.0495411884294441
ADAM9	0.0170235908687131
ADAM10	0.136690239800862
ADAM11	0.119291775891577
ADAM12	0.0363600752420231
ADAM12-OT1	0
ADAM15	0.110757400051378
ADAM17	0.149578566793115
ADAM18	0
ADAM19	0.0519808396862868
ADAM20	0
ADAM20P1	0
ADAM20P2	0
ADAM20P3	0
ADAM21	0
ADAM21P1	0
ADAM22	0.0256810196812026
ADAM23	0.0458945645403226
ADAM24P	0
ADAM28	0
ADAM29	0
ADAM30	0
ADAM32	0.0350903286154692
ADAM33	0.157351003349055
ADAMDEC1	0
ADAMTS1	0.0481064860417873
ADAMTS2	0.105825985774338
ADAMTS3	0
ADAMTS4	0.158897891870739
ADAMTS5	0.049730111538329
ADAMTS6	0.0734852449378164
ADAMTS7	0.048896118832823
ADAMTS7P1	0
ADAMTS7P3	0
ADAMTS7P4	0
ADAMTS8	0
ADAMTS9	0
ADAMTS9-AS1	0
ADAMTS9-AS2	0
ADAMTS10	0.0967758336869601
ADAMTS12	0.0262659516781016
ADAMTS13	0.0738061960187899
ADAMTS14	0
ADAMTS15	0.0641316247947459
ADAMTS16	0
ADAMTS16-DT	0
ADAMTS17	0.141953722465582
ADAMTS18	0.0841712613880615
ADAMTS19	0
ADAMTS19-AS1	0
ADAMTS20	0.0775299916513967
ADAMTSL1	0
ADAMTSL2	0
ADAMTSL3	0
ADAMTSL4	0.0733556029749942
ADAMTSL4-AS1	0
ADAMTSL4-AS2	0
ADAMTSL5	0
ADAP1	0.0754632954326764
ADAP2	0.118185785166608
ADAR	0.0596095120101839
ADARB1	0.0158896937469398
ADARB2	0
ADARB2-AS1	0
ADAT1	0
ADAT2	0.0396300360250108
ADAT3	0.131524498307497
ADCK1	0.107513125207854
ADCK2	0.0553399173176829
ADCK5	0.030997265026325
ADCP1	0
ADCY1	0.0354175321496535
ADCY2	0.101333402187558
ADCY3	0.122299884296689
ADCY4	0.109352169378288
ADCY5	0.159379298446639
ADCY6	0.102453755409947
ADCY6-DT	0
ADCY7	0
ADCY8	0.0455076354069562
ADCY9	0.0703920126811104
ADCY10	0
ADCY10P1	0
ADCYAP1	0.0697686401219669
ADCYAP1R1	0.0940990909376064
ADD1	0.155927933740259
ADD2	0.0700930634521177
ADD3	0.105711411781984
ADD3-AS1	0
ADFN	0
ADGB	0
ADGRA1	0
ADGRA1-AS1	0
ADGRA2	0
ADGRA3	0
ADGRB1	0.178100383081396
ADGRB2	0
ADGRB3	0
ADGRD1	0
ADGRD1-AS1	0
ADGRD2	0
ADGRE1	0
ADGRE2	0
ADGRE3	0
ADGRE4P	0.0416213891934888
ADGRE5	0.028842806442898
ADGRF1	0
ADGRF2	0
ADGRF3	0.0573594099943057
ADGRF4	0
ADGRF5	0
ADGRF5-AS1	0
ADGRF5P1	0
ADGRF5P2	0
ADGRG1	0.0740135321996549
ADGRG2	0.118311767441691
ADGRG3	0
ADGRG4	0.0955647253592352
ADGRG5	0.0448086440262212
ADGRG6	0
ADGRG7	0
ADGRL1	0.0234157898743921
ADGRL1-AS1	0
ADGRL2	0.16353133154797
ADGRL3	0
ADGRL3-AS1	0
ADGRL4	0
ADGRV1	0.142967395342666
ADH1A	0
ADH1B	0
ADH1C	0
ADH4	0
ADH5	0.068525039410063
ADH5P1	0
ADH5P2	0
ADH5P3	0
ADH5P4	0
ADH5P5	0
ADH6	0
ADH7	0
ADHFE1	0
ADI1	0.0841272197442439
ADI1P1	0
ADI1P2	0
ADI1P3	0
ADIG	0
ADIPOQ	0.052022269538436
ADIPOQ-AS1	0
ADIPOR1	0.150699593006365
ADIPOR1P1	0
ADIPOR1P2	0
ADIPOR2	0.0978689867035254
ADIRF	0.146199395424785
ADIRF-AS1	0
ADK	0.0262659516781016
ADM	0
ADM-DT	0
ADM2	0
ADM5	0
ADNP	0.125762579166268
ADNP-AS1	0
ADNP2	0
ADO	0.140568094812804
ADORA1	0.17425445835953
ADORA2A	0.142502240265773
ADORA2A-AS1	0
ADORA2B	0
ADORA2BP1	0
ADORA2L1	0
ADORA2L2	0
ADORA3	0
ADPGK	0.0207818347290752
ADPGK-AS1	0
ADPRH	0
ADPRHL1	0
ADPRM	0
ADPRS	0
ADRA1A	0
ADRA1B	0.0506536796885346
ADRA1D	0.0656434387388766
ADRA2A	0.0913855199121923
ADRA2B	0
ADRA2C	0
ADRB1	0.168993280586931
ADRB2	0.147626919708438
ADRB3	0
ADRM1	0.108680130935936
ADSL	0.234931918108299
ADSS1	0
ADSS2	0.105617144725121
ADT	0
ADTRP	0.0505475422732334
AEBP1	0
AEBP2	0.0972421701499734
AEN	0.103759988654112
AF8T	0
AFA	0
AFAP1	0.139278790276049
AFAP1-AS1	0
AFAP1L1	0
AFAP1L2	0.0440177791916598
AFD1	0
AFDN	0.312731605280027
AFDN-DT	0
AFF1	0.123297913294953
AFF1-AS1	0
AFF2	0
AFF2-IT1	0
AFF3	0.111607430979898
AFF4	0.0333551089998854
AFF4-DT	0
AFG1L	0.137105206689658
AFG3L1P	0
AFG3L2	0.127728194556406
AFG3L2P1	0
AFM	0
AFMID	0
AFP	0.0818880166594773
AFTPH	0.0305622788431826
AFTPH-DT	0
AGA	0.0695510476036543
AGA-DT	0
AGAP1	0.193839574052606
AGAP1-IT1	0
AGAP2	0.16703876128062
AGAP2-AS1	0
AGAP3	0.123542777238005
AGAP4	0.0822937480711379
AGAP5	0.0955647253592352
AGAP6	0
AGAP7P	0.0955647253592352
AGAP9	0
AGAP10P	0
AGAP11	0.0800674032969247
AGAP12P	0
AGAP13P	0
AGAP14P	0.106469489545402
AGBL1	0
AGBL1-AS1	0
AGBL2	0.0641316247947459
AGBL3	0
AGBL4	0.214280845658594
AGBL4-AS1	0
AGBL4-IT1	0
AGBL5	0.04350131704769
AGBL5-AS1	0
AGBL5-IT1	0
AGER	0.0619933494274982
AGFG1	0.101169757399491
AGFG2	0
AGGF1	0.161078030772431
AGGF1P1	0
AGGF1P2	0
AGGF1P3	0
AGGF1P4	0
AGGF1P5	0
AGGF1P6	0
AGGF1P7	0
AGGF1P8	0
AGGF1P9	0
AGGF1P10	0
AGK	0.182504595029287
AGK-DT	0
AGKP1	0
AGKP2	0
AGL	0.0576656011863133
AGMAT	0.0876851992924679
AGMO	0.0762444245579459
AGMX2	0
AGO1	0.120122490238378
AGO2	0.133900117990961
AGO3	0.177171944622411
AGO4	0.111536904692389
AGPAT1	0.0613777594880117
AGPAT2	0.0867644695304157
AGPAT3	0.0461905200003191
AGPAT4	0
AGPAT4-IT1	0
AGPAT5	0.0686637450265236
AGPAT5P1	0
AGPS	0.177210802765158
AGR2	0.116872176357721
AGR3	0.105406864506422
AGRN	0.145184157273737
AGRP	0.0641316247947459
AGT	0.109014374050686
AGTPBP1	0.235024996751612
AGTR1	0.0526543466757543
AGTR2	0
AGTRAP	0.00807969546930459
AGTRL2	0
AGXT	0.0417383621292444
AGXT2	0.0663521651619125
AHCTF1	0.204021803574341
AHCTF1P1	0
AHCY	0.155612827428119
AHCYL1	0.112373919897791
AHCYL2	0.0495320255159757
AHCYP1	0
AHCYP2	0
AHCYP3	0
AHCYP4	0
AHCYP5	0
AHCYP6	0
AHCYP7	0
AHCYP8	0
AHDC1	0.0528267170763337
AHI1	0.537731578631182
AHNAK	0.204960456575216
AHNAK2	0.0882457327729574
AHR	0.141803396278196
AHRR	0
AHSA1	0.194620872133379
AHSA2P	0.0797543934445137
AHSG	0.171548709676047
AHSP	0.0741162623198942
AIC	0
AICDA	0.118273084143664
AIDA	0.0449871633391126
AIDAP1	0
AIDAP2	0
AIDAP3	0
AIF1	0.0621719015618891
AIF1L	0.0333316884695008
AIFM1	0.143381654560576
AIFM1P1	0
AIFM2	0.0383871587764207
AIFM3	0
AIG1	0.0341774222383221
AIG1P1	0
AIH3	0
AIM2	0.0152709627768275
AIMP1	0.141573479132425
AIMP1P1	0
AIMP1P2	0
AIMP2	0.144206622598999
AIP	0.192486604306429
AIPL1	0.16471935690222
AIRE	0.115468864562659
AIRN	0
AIS1	0
AIS2	0
AIS3	0
AJAP1	0.0955647253592352
AJM1	0.0330507010167463
AJUBA	0.129454769033962
AJUBA-DT	0
AK1	0.0372718247150957
AK2	0.0779245849052197
AK2P1	0
AK2P2	0
AK3	0.0632331944553773
AK3P2	0
AK3P3	0
AK3P4	0
AK3P5	0
AK3P6	0
AK4	0.0690454842665241
AK4P1	0
AK4P2	0
AK4P3	0
AK4P4	0
AK4P5	0
AK4P6	0
AK5	0.0456007689989406
AK6	0.0330507010167463
AK6P1	0
AK6P2	0
AK7	0.130109923382805
AK8	0.0709554961033479
AK9	0.0666417861750333
AKAIN1	0
AKAP1	0.145662834703059
AKAP1-DT	0
AKAP2	0.1633429673044
AKAP3	0.164669264509682
AKAP4	0.0699766019342368
AKAP5	0.23390792890214
AKAP6	0.110051174041604
AKAP7	0.247179031034147
AKAP8	0.175927636282825
AKAP8L	0.155582292918631
AKAP8P1	0
AKAP9	0.287052770406079
AKAP10	0.0686698695280691
AKAP11	0.189710112454244
AKAP11-IT1	0
AKAP12	0.321060211733333
AKAP13	0.0980765525275344
AKAP14	0.295861141546226
AKAP17A	0.116921236049839
AKAP17BP	0
AKIP1	0.275853062855119
AKIRIN1	0.217809315751317
AKIRIN1P1	0
AKIRIN1P2	0
AKIRIN2	0.0311894960062344
AKIRIN2-AS1	0
AKIRIN2P1	0
AKNA	0
AKNAD1	0
AKR1A1	0.115973120837974
AKR1B1	0.104844745673583
AKR1B1P1	0
AKR1B1P2	0
AKR1B1P3	0
AKR1B1P4	0
AKR1B1P5	0
AKR1B1P6	0
AKR1B1P7	0
AKR1B1P8	0
AKR1B10	0
AKR1B10P1	0
AKR1B10P2	0
AKR1B15	0
AKR1C1	0.0997386302721871
AKR1C2	0.0388681565331907
AKR1C3	0.0904660560858746
AKR1C4	0
AKR1C5P	0
AKR1C6P	0
AKR1C7P	0
AKR1C8P	0
AKR1D1	0
AKR1D1P1	0
AKR1E2	0
AKR7A2	0.0676503590828686
AKR7A2P1	0
AKR7A2P2	0
AKR7A3	0
AKR7L	0.0661378095604885
AKT1	0.318682065485655
AKT1S1	0.342102518473988
AKT2	0.172252114217148
AKT3	0.173502381593718
AKT3-IT1	0
AKTIP	0.138004855904215
ALAD	0.0773171011012981
ALAS1	0.134975533468214
ALAS2	0
ALB	0
ALCAM	0.0227166779065165
ALDH1A1	0.0724683712110717
ALDH1A2	0.034509181270306
ALDH1A2-AS1	0
ALDH1A3	0.200231438924491
ALDH1A3-AS1	0
ALDH1B1	0.090866176157754
ALDH1L1	0.0984868282554235
ALDH1L1-AS1	0
ALDH1L1-AS2	0
ALDH1L2	0.180949256345487
ALDH2	0.0246066440161768
ALDH3A1	0.0179736509718255
ALDH3A2	0.213717411097563
ALDH3B1	0.142452939968811
ALDH3B2	0.123070588414402
ALDH4A1	0.0360227311610356
ALDH5A1	0.0746100510952004
ALDH6A1	0.0184003570412159
ALDH7A1	0.0722700070056086
ALDH7A1P1	0
ALDH7A1P2	0
ALDH7A1P3	0
ALDH7A1P4	0
ALDH8A1	0.0523215976801224
ALDH9A1	0.0693307723799698
ALDH16A1	0.0738103631453574
ALDH18A1	0.100047683841481
ALDOA	0.144345626832477
ALDOAP1	0
ALDOAP2	0
ALDOB	0.322431425340482
ALDOC	0.0890441298924841
ALDRL2	0
ALDRL5	0
ALFN1	0
ALG1	0.0674177803232938
ALG1L	0
ALG1L2	0
ALG1L3P	0
ALG1L5P	0
ALG1L6P	0
ALG1L7P	0
ALG1L8P	0
ALG1L9P	0
ALG1L10P	0
ALG1L11P	0
ALG1L12P	0
ALG1L13P	0
ALG1L14P	0
ALG1L15P	0
ALG2	0.0694473901922804
ALG3	0.132135051146721
ALG3P1	0
ALG5	0.069215405915875
ALG6	0.11702373350776
ALG8	0.0498375406349734
ALG9	0.0982973120372919
ALG9-IT1	0
ALG10	0.0282244814741011
ALG10B	0
ALG11	0.0265702352168674
ALG12	0.170555101379114
ALG13	0.0583196228812809
ALG13-AS1	0
ALG14	0
ALG14-AS1	0
ALK	0.15402136630866
ALKAL1	0
ALKAL2	0.0616540025923189
ALKBH1	0
ALKBH2	0.168443229840594
ALKBH3	0.21456765515732
ALKBH3-AS1	0
ALKBH4	0
ALKBH5	0.039925901580574
ALKBH6	0
ALKBH7	0.104719284756737
ALKBH8	0.129383806466256
ALLC	0.229646017675965
ALMS1	0.370856063335042
ALMS1-IT1	0
ALMS1P1	0
ALOX5	0.0558548289556328
ALOX5AP	0
ALOX12	0
ALOX12-AS1	0
ALOX12B	0.0931093677067041
ALOX12P1	0
ALOX12P2	0
ALOX15	0
ALOX15B	0.130498973725566
ALOX15P1	0
ALOX15P2	0
ALOXE3	0.119702385234377
ALOXE3P1	0
ALPG	0.0314470931181138
ALPI	0.091205038406407
ALPK1	0.0699766019342368
ALPK2	0.0416213891934888
ALPK3	0
ALPL	0.036325530836668
ALPP	0.025848867222613
ALPPL1	0
ALPPP	0
ALS2	0.248576343501723
ALS2CL	0
ALS3	0
ALS7	0
ALX1	0.0219240833127385
ALX3	0.042536305817231
ALX4	0
ALYREF	0.141943558170231
AMACR	0.0394242943617151
AMBN	0.0602273764438288
AMBP	0.0766824398144952
AMBRA1	0.208605320587003
AMCN	0
AMD1	0
AMD1P1	0
AMD1P2	0
AMD1P3	0
AMD1P4	0
AMDHD1	0
AMDHD2	0.0621719015618891
AMELX	0
AMELY	0
AMER1	0.156017161932473
AMER2	0
AMER3	0.0699766019342368
AMFR	0.139838345787557
AMH	0
AMHR2	0.139772439138846
AMIGO1	0
AMIGO2	0
AMIGO3	0
AMLCR2	0
AMMECR1	0.0841773274527809
AMMECR1-IT1	0
AMMECR1L	0.0631673421690178
AMMECR1LP1	0
AMN	0
AMN1	0
AMOT	0.335660374710583
AMOTL1	0.184593655788007
AMOTL2	0.187787476865492
AMPD1	0.0353630904136829
AMPD2	0.192054292417874
AMPD3	0.159780409507103
AMPH	0.20453769449708
AMT	0.0893629887737123
AMTN	0.0807678290081566
AMY1A	0.130578162398928
AMY1B	0
AMY1C	0.109776241185817
AMY2A	0.0492643363475368
AMY2B	0
AMYP1	0
AMZ1	0.119808064615062
AMZ2	0.162953608059964
AMZ2P1	0
AMZ2P2	0
AMZ2P3	0
ANAPC1	0.28401082581087
ANAPC1P1	0
ANAPC1P2	0
ANAPC1P3	0
ANAPC1P4	0
ANAPC1P5	0
ANAPC1P6	0
ANAPC2	0.315376422284961
ANAPC4	0.273400284081222
ANAPC5	0.233231810470874
ANAPC7	0.194457144570692
ANAPC10	0.233166383765411
ANAPC10P1	0
ANAPC11	0.125500400346004
ANAPC13	0.118928557166306
ANAPC15	0.141483333121934
ANAPC15P1	0
ANAPC15P2	0
ANAPC16	0.12991725215443
ANCR	0
ANG	0.105758575913082
ANGEL1	0.0800909855462502
ANGEL2	0.0443404128083377
ANGPT1	0.138826622562343
ANGPT2	0.0492643363475368
ANGPT4	0.036325530836668
ANGPTL1	0
ANGPTL2	0
ANGPTL3	0
ANGPTL4	0.166515096472723
ANGPTL5	0
ANGPTL6	0.0955647253592352
ANGPTL7	0.0489328463005042
ANGPTL8	0
ANHX	0
ANIB1	0
ANIB2	0
ANIB3	0
ANIB4	0
ANK1	0.0868781350454456
ANK2	0.208457079032868
ANK2-AS1	0
ANK3	0.233904424947553
ANK3-DT	0
ANKAR	0.106469489545402
ANKDD1A	0.0734852449378164
ANKDD1B	0.129772919160475
ANKEF1	0
ANKFN1	0
ANKFY1	0.225791260559086
ANKH	0
ANKH-DT	0
ANKHD1	0.115006748155549
ANKHD1-DT	0
ANKHD1-EIF4EBP3	0.168114389972904
ANKIB1	0.138801313368344
ANKK1	0.0792675624925241
ANKLE1	0.0775299916513967
ANKLE2	0.102080597455729
ANKMY1	0
ANKMY2	0.162360753701974
ANKRA2	0.104990193558895
ANKRD1	0.0456227530685148
ANKRD2	0
ANKRD6	0.349409491024131
ANKRD7	0
ANKRD9	0
ANKRD10	0
ANKRD10-IT1	0
ANKRD11	0.051860105366465
ANKRD11P1	0
ANKRD11P2	0
ANKRD12	0.0333316884695008
ANKRD13A	0.153021606017576
ANKRD13B	0.170413517481946
ANKRD13C	0
ANKRD13D	0.102431773088306
ANKRD16	0
ANKRD17	0.0304457736185351
ANKRD17-DT	0
ANKRD18A	0
ANKRD18B	0
ANKRD18CP	0
ANKRD18DP	0
ANKRD18EP	0
ANKRD19P	0
ANKRD20A1	0.0699766019342368
ANKRD20A2P	0.156301759063147
ANKRD20A3P	0
ANKRD20A4P	0.0955647253592352
ANKRD20A5P	0
ANKRD20A6P	0
ANKRD20A7P	0
ANKRD20A8P	0
ANKRD20A9P	0
ANKRD20A10P	0
ANKRD20A11P	0
ANKRD20A12P	0
ANKRD20A13P	0
ANKRD20A14P	0
ANKRD20A15P	0
ANKRD20A16P	0
ANKRD20A17P	0
ANKRD20A18P	0
ANKRD20A19P	0
ANKRD20A20P	0
ANKRD20A21P	0
ANKRD22	0
ANKRD23	0.0594347310263948
ANKRD24	0.187780159261838
ANKRD26	0.322962369710461
ANKRD26P1	0.0668859880265239
ANKRD26P2	0
ANKRD26P3	0
ANKRD26P4	0
ANKRD27	0
ANKRD28	0.231506889879329
ANKRD29	0
ANKRD30A	0.156301759063147
ANKRD30B	0
ANKRD30BL	0
ANKRD30BP1	0
ANKRD30BP2	0
ANKRD30BP3	0
ANKRD31	0
ANKRD33	0
ANKRD33B	0
ANKRD33B-AS1	0
ANKRD33B-IT1	0
ANKRD34A	0.169158274171908
ANKRD34B	0
ANKRD34C	0.0341605566357855
ANKRD34C-AS1	0
ANKRD35	0.226167959916756
ANKRD36	0.0427087441119117
ANKRD36B	0.119728441195791
ANKRD36BP1	0
ANKRD36BP2	0
ANKRD36C	0
ANKRD36P1	0
ANKRD37	0.0952909718192357
ANKRD39	0.0661378095604885
ANKRD40	0.151244409507548
ANKRD40CL	0
ANKRD42	0
ANKRD44	0.106030491271712
ANKRD44-AS1	0
ANKRD44-IT1	0
ANKRD45	0.0665839504241714
ANKRD46	0.0890304294974214
ANKRD49	0.0521579520005194
ANKRD49P1	0
ANKRD49P2	0
ANKRD49P3	0
ANKRD49P4	0
ANKRD50	0.0711160330438974
ANKRD52	0.0643852523687967
ANKRD53	0
ANKRD54	0.215560291975536
ANKRD54P1	0
ANKRD55	0.20935127326567
ANKRD60	0
ANKRD61	0
ANKRD62	0
ANKRD62P1	0
ANKRD62P1-PARP4P3	0
ANKRD63	0
ANKRD65	0
ANKRD66	0
ANKS1A	0.0740598328755399
ANKS1B	0.110200856644475
ANKS3	0.137599893853291
ANKS4B	0.263393035396271
ANKS6	0.126533054616397
ANKUB1	0
ANKZF1	0.10575965757497
